longitude,latitude
[ 0.63532531],[ 41.39495087]
[ 0.63532907],[ 41.39495087]
[ 0.63532907],[ 41.3949585]
[ 0.63532931],[ 41.39496613]
[ 0.63531685],[ 41.39498901]
[ 0.6352548],[ 41.39502335]
[ 0.63514823],[ 41.3950882]
[ 0.63505441],[ 41.39514923]
[ 0.63500398],[ 41.39517593]
[ 0.63501137],[ 41.39517975]
[ 0.63510162],[ 41.39516068]
[ 0.63525313],[ 41.39512253]
[ 0.63538659],[ 41.39508438]
[ 0.63546467],[ 41.39506531]
[ 0.63550758],[ 41.39505768]
[ 0.63553059],[ 41.39505768]
[ 0.63553971],[ 41.39506912]
[ 0.6355387],[ 41.39506531]
[ 0.63553548],[ 41.39504242]
[ 0.63553602],[ 41.39503098]
[ 0.63553888],[ 41.39501953]
[ 0.63553965],[ 41.3950119]
[ 0.63553864],[ 41.39502716]
[ 0.63553703],[ 41.39503098]
[ 0.63552839],[ 41.39500046]
[ 0.63549852],[ 41.39497375]
[ 0.63543904],[ 41.39492035]
[ 0.63536704],[ 41.39487457]
[ 0.63532639],[ 41.39485931]
[ 0.63533604],[ 41.39486694]
[ 0.63536143],[ 41.39488602]
[ 0.63536441],[ 41.39486694]
[ 0.6353305],[ 41.39478683]
[ 0.63528389],[ 41.39464569]
[ 0.63526618],[ 41.39439392]
[ 0.63532186],[ 41.39414978]
[ 0.63540947],[ 41.39403534]
[ 0.63543427],[ 41.39401245]
[ 0.63537002],[ 41.39402008]
[ 0.63528973],[ 41.39402771]
[ 0.63524646],[ 41.3940239]
[ 0.63522822],[ 41.39402771]
[ 0.63522792],[ 41.39402771]
[ 0.63523239],[ 41.39404678]
[ 0.63522869],[ 41.39413071]
[ 0.63523209],[ 41.39425659]
[ 0.63527656],[ 41.39452744]
[ 0.63536787],[ 41.39478683]
[ 0.63547158],[ 41.39489365]
[ 0.63556141],[ 41.39495468]
[ 0.63562638],[ 41.39498901]
[ 0.63565284],[ 41.3950119]
[ 0.63563913],[ 41.39503479]
[ 0.63561398],[ 41.39505386]
[ 0.63559979],[ 41.39506912]
[ 0.63559681],[ 41.39507294]
[ 0.63559955],[ 41.39507675]
[ 0.63560516],[ 41.39506531]
[ 0.6356082],[ 41.39506531]
[ 0.63560647],[ 41.39505768]
[ 0.63557678],[ 41.39503479]
[ 0.63552046],[ 41.39501572]
[ 0.63548672],[ 41.39493942]
[ 0.63550514],[ 41.39493942]
[ 0.63570714],[ 41.39535904]
[ 0.63461822],[ 41.3962326]
[ 0.62872076],[ 41.3976326]
[ 0.61734128],[ 41.4004364]
[ 0.60546386],[ 41.40287781]
[ 0.59780043],[ 41.40389633]
[ 0.59402382],[ 41.40441895]
[ 0.59214157],[ 41.40464401]
[ 0.59114236],[ 41.40477753]
[ 0.59059066],[ 41.40485764]
[ 0.59029883],[ 41.40488815]
[ 0.59015214],[ 41.40491104]
[ 0.59009731],[ 41.4049263]
[ 0.59010661],[ 41.40493393]
[ 0.59012491],[ 41.40493774]
[ 0.59007984],[ 41.40493774]
[ 0.59000325],[ 41.40494156]
[ 0.58999616],[ 41.40493774]
[ 0.59004897],[ 41.40493011]
[ 0.59007734],[ 41.40490341]
[ 0.59006995],[ 41.40485382]
[ 0.59006065],[ 41.40484238]
[ 0.5900631],[ 41.40484238]
[ 0.59008455],[ 41.40486145]
[ 0.59012908],[ 41.40486145]
[ 0.59018576],[ 41.40485001]
[ 0.59023821],[ 41.40483093]
[ 0.59026027],[ 41.40483093]
[ 0.59025079],[ 41.40483856]
[ 0.59025943],[ 41.40484238]
[ 0.59031439],[ 41.40483093]
[ 0.59038401],[ 41.40481186]
[ 0.59041268],[ 41.40480423]
[ 0.59040201],[ 41.40480423]
[ 0.59035999],[ 41.40480042]
[ 0.59030503],[ 41.40480042]
[ 0.59026384],[ 41.40480804]
[ 0.59023708],[ 41.40480042]
[ 0.59022868],[ 41.40480042]
[ 0.59023541],[ 41.40480804]
[ 0.59022284],[ 41.40481949]
[ 0.59016448],[ 41.4048233]
[ 0.59010422],[ 41.40483856]
[ 0.59007603],[ 41.40484238]
[ 0.59006834],[ 41.40484238]
[ 0.59006375],[ 41.40483856]
[ 0.59005541],[ 41.40483093]
[ 0.59005272],[ 41.40482712]
[ 0.59005314],[ 41.40481567]
[ 0.59004921],[ 41.4047966]
[ 0.59004533],[ 41.40478516]
[ 0.59005278],[ 41.40480042]
[ 0.59006178],[ 41.40481186]
[ 0.59006876],[ 41.40481567]
[ 0.59007442],[ 41.40481567]
[ 0.5900616],[ 41.40481567]
[ 0.59004152],[ 41.40481186]
[ 0.59004384],[ 41.4047966]
[ 0.59006053],[ 41.40481186]
[ 0.59006608],[ 41.40478516]
[ 0.59005713],[ 41.40480042]
[ 0.5900436],[ 41.40489197]
[ 0.59004074],[ 41.40489578]
[ 0.59005511],[ 41.40485764]
[ 0.59007776],[ 41.40483093]
[ 0.59009242],[ 41.40484238]
[ 0.59009528],[ 41.40485001]
[ 0.59009522],[ 41.40484619]
[ 0.59009135],[ 41.40485382]
[ 0.59008074],[ 41.40485001]
[ 0.59006536],[ 41.40483856]
[ 0.59005314],[ 41.40483856]
[ 0.59005141],[ 41.40484238]
[ 0.59005487],[ 41.40484238]
[ 0.59005463],[ 41.40486526]
[ 0.59005094],[ 41.40487671]
[ 0.59005624],[ 41.40487671]
[ 0.58975285],[ 41.40459061]
[ 0.59144795],[ 41.40383148]
[ 0.59899426],[ 41.40255737]
[ 0.61148375],[ 41.40006638]
[ 0.62256926],[ 41.39764786]
[ 0.62889439],[ 41.39636993]
[ 0.63203585],[ 41.39567184]
[ 0.63356757],[ 41.39523315]
[ 0.63433784],[ 41.39504623]
[ 0.6347698],[ 41.39502716]
[ 0.63500339],[ 41.39503479]
[ 0.63510633],[ 41.3950386]
[ 0.63515151],[ 41.39503479]
[ 0.63518411],[ 41.39502716]
[ 0.63520133],[ 41.39499664]
[ 0.63519055],[ 41.3949585]
[ 0.63513762],[ 41.39498138]
[ 0.63505948],[ 41.39502716]
[ 0.63502574],[ 41.39502716]
[ 0.63505661],[ 41.39503479]
[ 0.63513136],[ 41.39503479]
[ 0.63519114],[ 41.39501953]
[ 0.63514912],[ 41.3950386]
[ 0.63498646],[ 41.39511871]
[ 0.63482547],[ 41.39518738]
[ 0.63474715],[ 41.3952179]
[ 0.63472492],[ 41.39523697]
[ 0.6347605],[ 41.39522171]
[ 0.63484877],[ 41.39517593]
[ 0.63495165],[ 41.39510727]
[ 0.63501912],[ 41.39505768]
[ 0.63503796],[ 41.39506531]
[ 0.6350348],[ 41.39509201]
[ 0.63502693],[ 41.39511108]
[ 0.63501686],[ 41.39515305]
[ 0.63500446],[ 41.39515686]
[ 0.63499779],[ 41.39515686]
[ 0.63500297],[ 41.39515686]
[ 0.63501322],[ 41.39511871]
[ 0.63502347],[ 41.39506912]
[ 0.63504046],[ 41.39504242]
[ 0.63506657],[ 41.39500809]
[ 0.63508701],[ 41.39497757]
[ 0.63509071],[ 41.39497757]
[ 0.63508469],[ 41.39497375]
[ 0.63508618],[ 41.39498901]
[ 0.63509881],[ 41.39502335]
[ 0.63510799],[ 41.39506912]
[ 0.63508785],[ 41.39513397]
[ 0.63502252],[ 41.39519501]
[ 0.6349197],[ 41.3952179]
[ 0.6348117],[ 41.39521027]
[ 0.63472259],[ 41.39517212]
[ 0.63470536],[ 41.39512634]
[ 0.63481796],[ 41.39508438]
[ 0.63499463],[ 41.39500809]
[ 0.63509029],[ 41.39500427]
[ 0.63508135],[ 41.3950882]
[ 0.63504988],[ 41.39516068]
[ 0.63501883],[ 41.39521408]
[ 0.63496852],[ 41.39524841]
[ 0.63488609],[ 41.39525986]
[ 0.63478285],[ 41.39525223]
[ 0.6346848],[ 41.39523697]
[ 0.63461715],[ 41.39527512]
[ 0.63452172],[ 41.39534378]
[ 0.63432175],[ 41.39541245]
[ 0.63405782],[ 41.3955307]
[ 0.63386118],[ 41.39562988]
[ 0.63376302],[ 41.39566422]
[ 0.63370126],[ 41.39569473]
[ 0.63364738],[ 41.39575577]
[ 0.63359135],[ 41.39582062]
[ 0.63357019],[ 41.39592743]
[ 0.63361031],[ 41.39598465]
[ 0.63367522],[ 41.39590836]
[ 0.63371825],[ 41.39585114]
[ 0.63373995],[ 41.39584732]
[ 0.63375849],[ 41.39585114]
[ 0.63376504],[ 41.39583969]
[ 0.63376343],[ 41.39582443]
[ 0.6337676],[ 41.39585114]
[ 0.63378024],[ 41.39587402]
[ 0.6337986],[ 41.39588547]
[ 0.63381493],[ 41.39588547]
[ 0.63382822],[ 41.39588165]
[ 0.63383192],[ 41.39587784]
[ 0.63381374],[ 41.39587402]
[ 0.63377291],[ 41.39587402]
[ 0.63372201],[ 41.39587021]
[ 0.63367295],[ 41.39587021]
[ 0.63363254],[ 41.39582825]
[ 0.63370866],[ 41.39575577]
[ 0.63400704],[ 41.3956604]
[ 0.63443494],[ 41.39548111]
[ 0.63473636],[ 41.39531326]
[ 0.63483584],[ 41.39522934]
[ 0.64018971],[ 41.47768402]
[ 0.60441643],[ 41.50527573]
[ 0.51242948],[ 41.63815689]
[ 0.45141023],[ 20.51181412]
[ 0.49281445],[ 31.38301659]
[ 0.56440872],[ 36.31185913]
[ 0.60005206],[ 38.8626442]
[ 0.6178484],[ 40.15391922]
[ 0.62674028],[ 40.77008057]
[ 0.63118511],[ 41.08218384]
[ 0.63341022],[ 41.23813629]
[ 0.6345132],[ 41.31610489]
[ 0.63504648],[ 41.35535049]
[ 0.63530606],[ 41.37518311]
[ 0.63543719],[ 41.38508606]
[ 0.63550758],[ 41.39004135]
[ 0.63554764],[ 41.39252853]
[ 0.63557184],[ 41.39375305]
[ 0.6355837],[ 41.39437485]
[ 0.63558674],[ 41.39466476]
[ 0.63558698],[ 41.39481735]
[ 0.63558841],[ 41.3948822]
[ 0.63559037],[ 41.39490891]
[ 0.63559049],[ 41.39490891]
[ 0.63558519],[ 41.39491272]
[ 0.63557678],[ 41.39492035]
[ 0.6355719],[ 41.39493561]
[ 0.63557237],[ 41.39496994]
[ 0.63557267],[ 41.39500809]
[ 0.6355713],[ 41.39502716]
[ 0.63556653],[ 41.39501953]
[ 0.63556099],[ 41.39500809]
[ 0.63556463],[ 41.39500427]
[ 0.63558608],[ 41.39499664]
[ 0.63561171],[ 41.39500046]
[ 0.63562417],[ 41.39500046]
[ 0.63561964],[ 41.39499664]
[ 0.63560146],[ 41.3949852]
[ 0.63558066],[ 41.39500046]
[ 0.63556486],[ 41.3950119]
[ 0.63555223],[ 41.3950119]
[ 0.63554019],[ 41.39500046]
[ 0.63553613],[ 41.39497757]
[ 0.63554132],[ 41.39494324]
[ 0.63554484],[ 41.39493942]
[ 0.6355409],[ 41.39494324]
[ 0.63553381],[ 41.39495087]
[ 0.6408729],[ 41.47745132]
[ 0.60505956],[ 41.50510788]
[ 0.51873487],[ 41.62769318]
[ 0.42233297],[ 20.68192482]
[ 0.37249452],[ 31.79212761]
[ 0.37934253],[ 15.7093153]
[ 0.4568907],[ 28.72450829]
[ 0.54643673],[ 35.04522705]
[ 0.5909338],[ 38.19202042]
[ 0.61312026],[ 39.84575653]
[ 0.62418103],[ 40.61383438]
[ 0.62966788],[ 41.00426102]
[ 0.63237733],[ 41.19923401]
[ 0.63372266],[ 41.29669952]
[ 0.63439333],[ 41.34550858]
[ 0.63472211],[ 41.370327]
[ 0.63486814],[ 41.38272476]
[ 0.6349144],[ 41.38891983]
[ 0.63492501],[ 41.39200211]
[ 0.63495439],[ 41.39354324]
[ 0.63501787],[ 41.39433289]
[ 0.63508862],[ 41.3947258]
[ 0.63513172],[ 41.39492416]
[ 0.63514644],[ 41.39502335]
[ 0.63518119],[ 41.39509201]
[ 0.63529116],[ 41.39513779]
[ 0.63546479],[ 41.39513397]
[ 0.63559449],[ 41.39510345]
[ 0.63574535],[ 41.39528656]
[ 0.63468701],[ 41.39589691]
[ 0.62944359],[ 41.39700699]
[ 0.61945295],[ 41.39909744]
[ 0.60904264],[ 41.40142059]
[ 0.60227656],[ 41.40290451]
[ 0.59887093],[ 41.40364838]
[ 0.59715855],[ 41.40401077]
[ 0.59629595],[ 41.40419388]
[ 0.59586316],[ 41.40430069]
[ 0.59564],[ 41.40432739]
[ 0.5955205],[ 41.40433502]
[ 0.59545761],[ 41.40433121]
[ 0.59542018],[ 41.40431595]
[ 0.59538311],[ 41.40432358]
[ 0.59540689],[ 41.4042778]
[ 0.59524739],[ 41.40410995]
[ 0.59451562],[ 41.40382004]
[ 0.59335732],[ 41.40326309]
[ 0.59243399],[ 41.40272903]
[ 0.59197396],[ 41.40246964]
[ 0.59174353],[ 41.40233231]
[ 0.59162503],[ 41.40225983]
[ 0.59157157],[ 41.40221786]
[ 0.59155273],[ 41.40219498]
[ 0.59153938],[ 41.40219116]
[ 0.59152532],[ 41.40219116]
[ 0.59151345],[ 41.40218735]
[ 0.59151191],[ 41.40218353]
[ 0.5915131],[ 41.40217972]
[ 0.59150368],[ 41.40217209]
[ 0.59148723],[ 41.40218735]
[ 0.59149659],[ 41.40217972]
[ 0.59151679],[ 41.40216827]
[ 0.59151345],[ 41.40215683]
[ 0.59150016],[ 41.40215683]
[ 0.59149903],[ 41.40215302]
[ 0.59151143],[ 41.40215302]
[ 0.59151649],[ 41.40216064]
[ 0.59149456],[ 41.40214157]
[ 0.59157962],[ 41.40210724]
[ 0.59181207],[ 41.4021225]
[ 0.5919925],[ 41.40212631]
[ 0.59194571],[ 41.40226364]
[ 0.59180534],[ 41.40259552]
[ 0.59170026],[ 41.40260696]
[ 0.59162658],[ 41.40239716]
[ 0.59159499],[ 41.40229416]
[ 0.5915764],[ 41.40224457]
[ 0.59155637],[ 41.40221786]
[ 0.59153998],[ 41.40222168]
[ 0.59152579],[ 41.40221405]
[ 0.59151828],[ 41.40222931]
[ 0.59137529],[ 41.40226746]
[ 0.59197009],[ 41.40208817]
[ 0.59659147],[ 41.40148926]
[ 0.60688818],[ 41.4004631]
[ 0.61882073],[ 41.39861298]
[ 0.62704748],[ 41.3969574]
[ 0.63110965],[ 41.39609909]
[ 0.63847172],[ 41.47814941]
[ 0.60371542],[ 41.50554657]
[ 0.51220673],[ 41.63829803]
[ 0.45136032],[ 20.51186943]
[ 0.49282801],[ 31.38301659]
[ 0.56442285],[ 36.31181717]
[ 0.5999853],[ 38.86257935]
[ 0.61769366],[ 40.15380859]
[ 0.62653202],[ 40.76995087]
[ 0.63088119],[ 41.08208084]
[ 0.63293588],[ 41.23810577]
[ 0.63390172],[ 41.31612396]
[ 0.6343956],[ 41.3554039]
[ 0.63467002],[ 41.3752861]
[ 0.6348114],[ 41.38524628]
[ 0.63486576],[ 41.39023972]
[ 0.63487911],[ 41.39273834]
[ 0.63488513],[ 41.39398193]
[ 0.63490146],[ 41.39461517]
[ 0.63493317],[ 41.39495468]
[ 0.63496113],[ 41.39513779]
[ 0.63496447],[ 41.39522552]
[ 0.63496321],[ 41.39528275]
[ 0.63496816],[ 41.39531326]
[ 0.63495976],[ 41.39529419]
[ 0.63493758],[ 41.3952713]
[ 0.63493204],[ 41.39524078]
[ 0.63491631],[ 41.39522552]
[ 0.63486832],[ 41.3952179]
[ 0.63484192],[ 41.39522171]
[ 0.634875],[ 41.39526749]
[ 0.63491476],[ 41.395298]
[ 0.63492393],[ 41.39528275]
[ 0.63493067],[ 41.39528275]
[ 0.63495392],[ 41.39529037]
[ 0.63502115],[ 41.39526749]
[ 0.63514084],[ 41.39521027]
[ 0.63526046],[ 41.39513397]
[ 0.63531137],[ 41.39506531]
[ 0.63529432],[ 41.39504242]
[ 0.6352573],[ 41.39504623]
[ 0.63522744],[ 41.39506912]
[ 0.63520432],[ 41.39507675]
[ 0.6351704],[ 41.39507675]
[ 0.63512397],[ 41.3950882]
[ 0.63507706],[ 41.3951149]
[ 0.63503945],[ 41.39514923]
[ 0.63500392],[ 41.39516068]
[ 0.63496906],[ 41.39514923]
[ 0.63495022],[ 41.39511871]
[ 0.63495791],[ 41.39507675]
[ 0.63498348],[ 41.39504242]
[ 0.63500428],[ 41.39499664]
[ 0.63501406],[ 41.39497757]
[ 0.63501877],[ 41.3949585]
[ 0.63501912],[ 41.39495468]
[ 0.63501179],[ 41.39495468]
[ 0.63500261],[ 41.39495468]
[ 0.63500464],[ 41.39496613]
[ 0.63501918],[ 41.39498138]
[ 0.63502789],[ 41.39500809]
[ 0.6350255],[ 41.3950386]
[ 0.63502973],[ 41.39508057]
[ 0.63504076],[ 41.39513397]
[ 0.63502163],[ 41.39519882]
[ 0.63496429],[ 41.39522171]
[ 0.63490731],[ 41.39524841]
[ 0.63487965],[ 41.39526367]
[ 0.63487041],[ 41.39528656]
[ 0.63486773],[ 41.39532852]
[ 0.63487142],[ 41.39534378]
[ 0.63491589],[ 41.39534378]
[ 0.63503152],[ 41.39529037]
[ 0.64053375],[ 41.47770691]
[ 0.60485375],[ 41.50527191]
[ 0.51281673],[ 41.63814926]
[ 0.45166224],[ 20.51180649]
[ 0.4929409],[ 31.38302231]
[ 0.56446177],[ 36.31187057]
[ 0.60004503],[ 38.86265564]
[ 0.61779469],[ 40.15394592]
[ 0.62665874],[ 40.77010727]
[ 0.63109171],[ 41.08220291]
[ 0.63330585],[ 41.23813248]
[ 0.63439047],[ 41.31606293]
[ 0.63489604],[ 41.35526657]
[ 0.63512039],[ 41.37509537]
[ 0.63523275],[ 41.38502502]
[ 0.63531846],[ 41.39001465]
[ 0.63539982],[ 41.39252472]
[ 0.6354593],[ 41.39377975]
[ 0.63549453],[ 41.39440918]
[ 0.6355269],[ 41.39471436]
[ 0.63555783],[ 41.3948822]
[ 0.63557208],[ 41.39497375]
[ 0.63556188],[ 41.3950386]
[ 0.63554454],[ 41.39505386]
[ 0.63553888],[ 41.39506149]
[ 0.63554186],[ 41.39506912]
[ 0.63554549],[ 41.39507294]
[ 0.63554728],[ 41.39507294]
[ 0.63554621],[ 41.3950882]
[ 0.63556999],[ 41.39509964]
[ 0.63561732],[ 41.3951149]
[ 0.63562667],[ 41.3951683]
[ 0.63554686],[ 41.39519501]
[ 0.63541871],[ 41.3952179]
[ 0.63528883],[ 41.39526367]
[ 0.6351729],[ 41.3953476]
[ 0.63499862],[ 41.39543915]
[ 0.63466531],[ 41.39553452]
[ 0.6342476],[ 41.3956604]
[ 0.63394308],[ 41.39579391]
[ 0.63379669],[ 41.39585495]
[ 0.63372576],[ 41.39587402]
[ 0.63368541],[ 41.39587784]
[ 0.63365418],[ 41.39586639]
[ 0.63897759],[ 41.47836685]
[ 0.60327119],[ 41.50597]
[ 0.51149786],[ 41.63884354]
[ 0.45074359],[ 20.51214409]
[ 0.49231616],[ 31.38333702]
[ 0.56970745],[ 36.21202469]
[ 0.56950521],[ 38.80100632]
[ 0.49496278],[ 40.21977615]
[ 0.44197705],[ 19.98818779]
[ 0.49345317],[ 31.08590317]
[ 0.53103793],[ 36.06928253]
[ 0.48139185],[ 38.78770828]
[ 0.40267161],[ 19.58865547]
[ 0.36227748],[ 31.20945168]
[ 0.37353194],[ 15.3336525]
[ 0.45328835],[ 28.57840157]
[ 0.54377967],[ 34.96786118]
[ 0.58874077],[ 38.14924622]
[ 0.6166206],[ 39.82804489]
[ 0.59207588],[ 40.64255524]
[ 0.50585699],[ 41.18452072]
[ 0.44782457],[ 20.34396172]
[ 0.49083391],[ 31.28658295]
[ 0.56313759],[ 36.26323318]
[ 0.59910291],[ 38.8364296]
[ 0.61705327],[ 40.14214706]
[ 0.62597841],[ 40.76418304]
[ 0.6304239],[ 41.07936478]
[ 0.63272685],[ 41.23683167]
[ 0.63393962],[ 41.31554031]
[ 0.63449824],[ 41.35515213]
[ 0.63471234],[ 41.37519836]
[ 0.63482153],[ 41.38523483]
[ 0.6349346],[ 41.39025497]
[ 0.63503778],[ 41.39274979]
[ 0.6350981],[ 41.39399338]
[ 0.63511533],[ 41.39461899]
[ 0.63510329],[ 41.39493561]
[ 0.63510203],[ 41.39509583]
[ 0.63511902],[ 41.39517975]
[ 0.63512528],[ 41.3952179]
[ 0.63511819],[ 41.39521408]
[ 0.6351158],[ 41.39521027]
[ 0.63511252],[ 41.39522171]
[ 0.63509136],[ 41.3952446]
[ 0.63506967],[ 41.39524841]
[ 0.63507873],[ 41.39524078]
[ 0.63510609],[ 41.39523697]
[ 0.63513827],[ 41.39548111]
[ 0.63505661],[ 41.39702988]
[ 0.63518125],[ 41.40044403]
[ 0.63600284],[ 41.40652847]
[ 0.63729322],[ 41.41617203]
[ 0.63817531],[ 41.42420578]
[ 0.63848078],[ 41.42808533]
[ 0.63864625],[ 41.42996597]
[ 0.63879335],[ 41.43091202]
[ 0.63889664],[ 41.43136978]
[ 0.63890129],[ 41.43163681]
[ 0.63885993],[ 41.43181992]
[ 0.63884538],[ 41.4319191]
[ 0.63885617],[ 41.43194199]
[ 0.63886052],[ 41.4319458]
[ 0.63884759],[ 41.43195724]
[ 0.63883066],[ 41.43198013]
[ 0.63882691],[ 41.43198013]
[ 0.63883162],[ 41.43199158]
[ 0.63883644],[ 41.43199921]
[ 0.6388399],[ 41.43202209]
[ 0.63883877],[ 41.43202209]
[ 0.63882923],[ 41.43201065]
[ 0.63881409],[ 41.43201447]
[ 0.63880759],[ 41.43202209]
[ 0.63881993],[ 41.43201065]
[ 0.63885218],[ 41.43202209]
[ 0.63888657],[ 41.43202591]
[ 0.63890499],[ 41.43201447]
[ 0.63890177],[ 41.43201065]
[ 0.6388877],[ 41.43201447]
[ 0.63888186],[ 41.43202209]
[ 0.63888979],[ 41.43202591]
[ 0.6388849],[ 41.43202591]
[ 0.63886225],[ 41.43201447]
[ 0.6388486],[ 41.43202209]
[ 0.63885963],[ 41.43201828]
[ 0.63886791],[ 41.43199921]
[ 0.63887584],[ 41.43198776]
[ 0.63890433],[ 41.43197632]
[ 0.63892311],[ 41.43198395]
[ 0.63890654],[ 41.43201065]
[ 0.63887459],[ 41.43204117]
[ 0.63885152],[ 41.43207932]
[ 0.63884044],[ 41.43208313]
[ 0.63884062],[ 41.43204498]
[ 0.63884121],[ 41.43202209]
[ 0.63884324],[ 41.43201065]
[ 0.63885319],[ 41.43202591]
[ 0.63886565],[ 41.43203735]
[ 0.63886619],[ 41.43204117]
[ 0.63885909],[ 41.43203735]
[ 0.63885725],[ 41.43202209]
[ 0.63886374],[ 41.43201828]
[ 0.63886154],[ 41.43202591]
[ 0.63884157],[ 41.43201447]
[ 0.63888365],[ 41.43160248]
[ 0.63853472],[ 41.42980576]
[ 0.63736552],[ 41.42607498]
[ 0.63593858],[ 41.41930389]
[ 0.63524836],[ 41.40976334]
[ 0.63520867],[ 41.4022789]
[ 0.63526994],[ 41.39858627]
[ 0.63534141],[ 41.39676666]
[ 0.63536388],[ 41.39589691]
[ 0.63532507],[ 41.39552307]
[ 0.63526434],[ 41.39536285]
[ 0.63522321],[ 41.39527893]
[ 0.6351729],[ 41.39519501]
[ 0.63510084],[ 41.39509583]
[ 0.63505739],[ 41.39500809]
[ 0.63506204],[ 41.39501953]
[ 0.63504517],[ 41.39509201]
[ 0.63494766],[ 41.39512253]
[ 0.63478887],[ 41.39516449]
[ 0.63464057],[ 41.39520264]
[ 0.63457149],[ 41.39525604]
[ 0.63450849],[ 41.39536285]
[ 0.63431436],[ 41.39550781]
[ 0.63401908],[ 41.39564133]
[ 0.63379598],[ 41.39570236]
[ 0.63373667],[ 41.39568329]
[ 0.63385314],[ 41.39561462]
[ 0.63410753],[ 41.39550781]
[ 0.63436538],[ 41.395401]
[ 0.63455343],[ 41.3953476]
[ 0.63468063],[ 41.39530563]
[ 0.63475847],[ 41.39525986]
[ 0.63482106],[ 41.39522171]
[ 0.63487756],[ 41.39519501]
[ 0.6349054],[ 41.3951683]
[ 0.63489527],[ 41.39508057]
[ 0.63488352],[ 41.39500427]
[ 0.6348961],[ 41.39496994]
[ 0.63491642],[ 41.39496994]
[ 0.63492835],[ 41.39496994]
[ 0.63493139],[ 41.39496231]
[ 0.63493615],[ 41.39496613]
[ 0.63494164],[ 41.39498138]
[ 0.63493967],[ 41.39499664]
[ 0.63493031],[ 41.39502716]
[ 0.63491511],[ 41.39508438]
[ 0.63488764],[ 41.39511108]
[ 0.63485086],[ 41.39509583]
[ 0.63482803],[ 41.39508438]
[ 0.63482487],[ 41.3950882]
[ 0.63482594],[ 41.39509201]
[ 0.63482237],[ 41.39509201]
[ 0.63482159],[ 41.39508438]
[ 0.63483071],[ 41.39506912]
[ 0.63484854],[ 41.39503098]
[ 0.63486749],[ 41.39498901]
[ 0.6348756],[ 41.39499664]
[ 0.63486397],[ 41.3950119]
[ 0.63482696],[ 41.39501572]
[ 0.63478255],[ 41.39502335]
[ 0.63475186],[ 41.39505768]
[ 0.63473988],[ 41.39509583]
[ 0.63476461],[ 41.39513779]
[ 0.6347208],[ 41.3952179]
[ 0.63446623],[ 41.39530945]
[ 0.63407576],[ 41.39548874]
[ 0.63379651],[ 41.39564133]
[ 0.6336987],[ 41.39569473]
[ 0.63368696],[ 41.39574051]
[ 0.63370842],[ 41.39579391]
[ 0.63373339],[ 41.39580536]
[ 0.63375539],[ 41.39580536]
[ 0.6337809],[ 41.39581299]
[ 0.63381392],[ 41.39583206]
[ 0.63384956],[ 41.39583588]
[ 0.6338793],[ 41.39585495]
[ 0.63389826],[ 41.39590836]
[ 0.63390887],[ 41.39590836]
[ 0.63391721],[ 41.39586639]
[ 0.63392603],[ 41.39585114]
[ 0.6339339],[ 41.39585114]
[ 0.63394189],[ 41.39585495]
[ 0.63394964],[ 41.39585114]
[ 0.63395679],[ 41.39585114]
[ 0.63395256],[ 41.39585876]
[ 0.63392496],[ 41.39587021]
[ 0.63389164],[ 41.39590073]
[ 0.63388151],[ 41.39591599]
[ 0.63389277],[ 41.39588165]
[ 0.63924837],[ 41.47833633]
[ 0.60355169],[ 41.5059967]
[ 0.51165605],[ 41.63890839]
[ 0.45054668],[ 20.51217651]
[ 0.49779624],[ 31.37074089]
[ 0.53328705],[ 36.22302628]
[ 0.47658056],[ 38.8032341]
[ 0.43844077],[ 19.64151382]
[ 0.45384485],[ 30.66688538]
[ 0.43723011],[ 35.98192596]
[ 0.41221347],[ 18.29104042]
[ 0.47260442],[ 29.97417259]
[ 0.55349094],[ 35.64392853]
[ 0.59369588],[ 38.50730515]
[ 0.6137318],[ 39.99235153]
[ 0.62912095],[ 40.73431015]
[ 0.59839392],[ 41.11912537]
[ 0.50900364],[ 41.43614197]
[ 0.44916126],[ 20.43648148]
[ 0.49095649],[ 31.34041786]
[ 0.56256104],[ 36.29078293]
[ 0.59816658],[ 38.85163879]
[ 0.61593342],[ 40.14934921]
[ 0.62485409],[ 40.7681427]
[ 0.62937409],[ 41.08159256]
[ 0.63165635],[ 41.23817444]
[ 0.63278198],[ 41.31643677]
[ 0.63333797],[ 41.35583496]
[ 0.63363087],[ 41.3757782]
[ 0.63379228],[ 41.38576126]
[ 0.63386673],[ 41.39075851]
[ 0.63388914],[ 41.39326096]
[ 0.63389915],[ 41.3944931]
[ 0.63391703],[ 41.39512253]
[ 0.63392818],[ 41.39543533]
[ 0.63390094],[ 41.39561081]
[ 0.63381803],[ 41.39570999]
[ 0.63370544],[ 41.39577866]
[ 0.63363224],[ 41.39582062]
[ 0.63361645],[ 41.39585114]
[ 0.63362485],[ 41.39587021]
[ 0.63363755],[ 41.39587402]
[ 0.6389786],[ 41.47838211]
[ 0.60326773],[ 41.50605774]
[ 0.51140487],[ 41.63899994]
[ 0.45037609],[ 20.51222801]
[ 0.49770507],[ 31.37076759]
[ 0.53325045],[ 36.22303772]
[ 0.48259282],[ 38.87522888]
[ 0.40338519],[ 19.61994171]
[ 0.36273187],[ 31.22821999]
[ 0.37387916],[ 15.3451395]
[ 0.45360693],[ 28.58322906]
