longitude,latitude
8.9313528000000009,47.751638766666666
8.9313804571428577,47.751633642857144
8.9315027199999992,47.751579753333331
8.9314717419354839,47.751520629032257
8.9315502984126987,47.751452601587303
8.9316471055118107,47.751395353543309
8.9315912345098045,47.75140837764706
8.931608551076323,47.751403178669278
8.9315679859237562,47.751426011632446
8.9314991093307281,47.751450017537856
8.931524510866911,47.751447508156289
8.9314249932853134,47.751500760578679
8.9314211964109145,47.751508930788013
8.9315927534409614,47.75135901081881
8.9316269272419309,47.751344205183493
8.9316509638043495,47.751329552479952
8.9316577319279933,47.751501976897728
8.9316759159986798,47.751433688318613
8.9316424079673844,47.751399144126367
8.9316660039949447,47.751351722040575
8.9316717019988303,47.751397611031223
8.9316776510001237,47.751357155510782
8.9316499254984087,47.751350877755016
8.9316400627489116,47.751340238877184
8.9316535313746552,47.751330119438443
8.9316361656871983,47.751314359719103
8.9316453828436337,47.751332529859624
8.9316421414218112,47.751327614929806
8.9317109207109695,47.751102857464694
8.9316363603554496,47.75123322873241
8.9316035301777159,47.751297164366221
8.9316311650888611,47.751328532183109
4.4658155822844865,23.875664264701808
6.6987231412072292,35.81350618269834
7.8151910706198606,41.782424641436023
8.3734115853139901,44.766871570739724
4.1867057926417646,22.383435785288434
6.5590694463251973,35.06738744266729
7.7454898231636777,41.40938922133941
8.3387359615821097,44.580311260671145
8.6353354307911214,46.165849930335931
8.7837641653955778,46.958614765168058
8.8577656826977922,47.355012232584052
8.8946544413488979,47.55317861629203
8.9131371706744478,47.652262908146014
8.9223805853372244,47.701797454073009
8.9269843426686126,47.726576677036505
8.9293294713343059,47.73897883851825
8.9305066356671521,47.74518086925913
8.9310610678335749,47.748229034629567
8.9313604339167885,47.749794967314777
8.9315047169583952,47.750563233657395
8.931558108479198,47.750970516828694
8.931607804239599,47.751138708414345
8.9318344521197996,47.75099355420717
8.9317577760599001,47.751190877103582
8.9316775880299488,47.751273138551795
8.9316343940149743,47.751338219275894
8.9316484970074868,47.751323559637946
8.9316337985037428,47.751348429818975
8.9316264492518727,47.751360864909486
8.9316559746259365,47.75135383245474
8.9316707373129685,47.751350316227374
8.9316413186564851,47.751349958113686
8.9316369093282422,47.751357979056841
8.9316347046641198,47.751361989528419
8.9315501023320607,47.751403144764211
8.9315078011660312,47.751423722382107
8.9316044505830163,47.751354661191058
8.9315992252915084,47.751340180595534
8.9316210126457545,47.751309190297768
8.9316271063228783,47.751333495148884
8.93162930316144,47.75137339757444
8.9316325015807188,47.751372148787219
8.93163700079036,47.751360574393608
8.9316416503951803,47.751350837196803
8.9316511751975902,47.751348168598398
8.931640887598796,47.751442884299195
8.9316459937993979,47.751483492149596
8.9317160968996987,47.751503746074803
8.931681598449849,47.751430923037404
8.9317835492249245,47.751539561518697
8.9317118246124618,47.751505730759348
8.9316984623062297,47.751462915379676
8.9316877311531151,47.751431107689839
8.9316945655765565,47.751393653844914
8.9316575827882794,47.751368226922459
8.9316428913941408,47.751377213461225
8.9316341456970711,47.751391206730617
8.931612872848536,47.751388503365305
8.9316465364242674,47.751381351682653
8.9316336682121324,47.751246275841325
8.9316807341060667,47.751233487920658
8.9316653670530322,47.75131664396033
8.9316635835265163,47.75135677198017
8.9316715417632579,47.751397935990084
8.9316763708816289,47.751446967995044
8.9318892354408135,47.751453033997521
8.9318151177204079,47.751406866998764
8.9317135588602028,47.751382183499381
8.9317735294301013,47.751333991749689
8.9317135147150495,47.751372795874843
8.9316146573575246,47.751290447937421
8.9316212286787611,47.751327273968712
8.9316218643393803,47.751327086984361
8.9316271821696898,47.751355843492178
8.9316517910848461,47.751417371746086
8.9316495955424227,47.751374685873046
8.9316191477712117,47.751391592936521
8.9315993738856054,47.751639796468261
