longitude,latitude
[ 8.93924332],[ 47.74644852]
[ 8.93909931],[ 47.74584198]
[ 8.93965721],[ 47.74529648]
[ 8.94027805],[ 47.74465942]
[ 8.94047737],[ 47.74430466]
[ 8.94046688],[ 47.74414825]
[ 8.94049168],[ 47.744133]
[ 8.94038963],[ 47.74416733]
[ 8.93997288],[ 47.74423599]
[ 8.93987656],[ 47.74433136]
[ 8.93976879],[ 47.7443428]
[ 8.9397459],[ 47.74424362]
[ 8.94011784],[ 47.74420166]
[ 8.94050598],[ 47.74410629]
[ 8.94060516],[ 47.74407959]
[ 8.94077492],[ 47.74406052]
[ 8.9410038],[ 47.7440834]
[ 8.94090176],[ 47.74396515]
[ 8.94085026],[ 47.74393845]
[ 8.94093609],[ 47.74394226]
[ 8.94092941],[ 47.7439003]
[ 8.94087982],[ 47.743927]
[ 8.94085979],[ 47.74394608]
[ 8.94100952],[ 47.74394608]
[ 8.94312477],[ 47.74400711]
[ 8.94236851],[ 47.74345398]
[ 8.940135],[ 47.7429657]
[ 8.93993759],[ 47.74409866]
[ 8.9394598],[ 47.7441597]
[ 8.93932915],[ 47.744133]
[ 8.93942356],[ 47.74414825]
[ 8.93936729],[ 47.74412537]
[ 8.93939114],[ 47.74412918]
[ 8.93937588],[ 47.74414062]
[ 8.93936062],[ 47.74414444]
[ 8.93941212],[ 47.74416351]
[ 8.93937683],[ 47.74416351]
[ 8.93945217],[ 47.74417496]
[ 8.93952751],[ 47.7441864]
[ 8.93956566],[ 47.74416733]
[ 8.93953705],[ 47.74416351]
[ 8.94001007],[ 47.74417877]
[ 8.93996716],[ 47.74407196]
[ 8.93785095],[ 47.74382019]
[ 8.93924809],[ 47.74448776]
[ 8.93972778],[ 47.74467468]
[ 8.93880463],[ 47.7436676]
[ 8.94004822],[ 47.74423218]
[ 8.93933582],[ 47.74416733]
[ 8.93950081],[ 47.74417496]
[ 8.93951416],[ 47.744133]
[ 8.93942356],[ 47.7440567]
[ 8.93955803],[ 47.7440834]
[ 8.93949413],[ 47.74409485]
[ 8.93950939],[ 47.74407959]
[ 8.93967819],[ 47.74412537]
[ 8.93955612],[ 47.74402618]
[ 8.9405365],[ 47.74405289]
[ 8.93928242],[ 47.74374771]
[ 8.8490448],[ 47.77071381]
[ 8.92379475],[ 47.72755432]
[ 8.89202785],[ 47.73773193]
[ 4.57459974],[ 23.84869766]
[ 6.67276287],[ 35.84743118]
[ 7.81814671],[ 41.75543976]
[ 8.36696625],[ 44.77399445]
[ 8.65589905],[ 46.25326538]
[ 8.80618477],[ 46.99884033]
[ 8.87440014],[ 47.36991501]
[ 8.90779305],[ 47.55716324]
[ 8.92486858],[ 47.65106201]
[ 8.932374],[ 47.69717407]
[ 8.93584919],[ 47.7207222]
[ 8.93702984],[ 47.73239136]
[ 8.93922901],[ 47.73884201]
[ 8.93951511],[ 47.74120331]
[ 8.93923664],[ 47.74242401]
[ 8.93975925],[ 47.74336243]
[ 8.93869114],[ 47.74410248]
[ 8.93851852],[ 47.7439537]
[ 8.9413805],[ 47.74474335]
[ 8.93837833],[ 47.74351883]
[ 8.93939495],[ 47.74424744]
[ 8.93810081],[ 47.74510193]
[ 8.93802166],[ 47.7456131]
[ 8.93761444],[ 47.74633408]
[ 8.93771553],[ 47.74616623]
[ 8.93825626],[ 47.74691772]
[ 8.93627167],[ 47.74625397]
[ 8.93757725],[ 47.74725342]
[ 8.93745327],[ 47.74689865]
[ 8.9373312],[ 47.74685669]
[ 8.93409157],[ 47.74643707]
[ 8.93998528],[ 47.74812317]
[ 8.9364996],[ 47.74701691]
[ 8.93811989],[ 47.7459259]
[ 8.93779278],[ 47.7478447]
[ 8.93886948],[ 47.74624252]
[ 8.9375515],[ 47.74715805]
[ 8.93725395],[ 47.74594879]
[ 8.93795204],[ 47.74808884]
[ 8.93429375],[ 47.74624252]
[ 8.93808937],[ 47.74801636]
[ 8.93925953],[ 47.74733734]
[ 8.93922615],[ 47.74646378]
[ 8.93951321],[ 47.74743271]
[ 8.93929482],[ 47.74689865]
[ 8.93955708],[ 47.74730301]
[ 8.93948269],[ 47.74710846]
[ 8.93939781],[ 47.74713898]
[ 8.93922138],[ 47.74728775]
[ 8.939641],[ 47.74733353]
[ 8.93898106],[ 47.74733734]
[ 8.93961048],[ 47.74739456]
[ 8.93999767],[ 47.74755478]
[ 8.9393301],[ 47.74674988]
[ 8.93940639],[ 47.74719238]
[ 8.93993378],[ 47.74659348]
[ 8.94135094],[ 47.74567032]
[ 8.940835],[ 47.74469376]
[ 8.94119644],[ 47.74454117]
[ 8.94267273],[ 47.74494934]
[ 8.94137669],[ 47.74383163]
[ 8.94055748],[ 47.74438858]
[ 8.94253635],[ 47.74503326]
[ 8.9416399],[ 47.74403763]
[ 8.94182873],[ 47.74419403]
[ 8.84123421],[ 47.77004242]
[ 8.91436768],[ 47.74538422]
[ 8.89192772],[ 47.75916672]
[ 4.5813179],[ 23.83605194]
[ 6.66785288],[ 35.84768295]
[ 7.81759024],[ 41.75735092]
[ 8.36832905],[ 44.77568817]
[ 8.65819073],[ 46.25654221]
[ 8.80615997],[ 47.00327682]
[ 8.87590027],[ 47.37168884]
[ 8.90919876],[ 47.55679703]
[ 8.92565918],[ 47.65042496]
[ 8.93373966],[ 47.69736481]
[ 8.93771553],[ 47.7208786]
[ 8.9396534],[ 47.73258209]
[ 8.94052029],[ 47.73852539]
[ 8.94091988],[ 47.74145508]
[ 8.94147778],[ 47.74300766]
[ 8.94092846],[ 47.74368668]
[ 8.94056892],[ 47.74443817]
[ 8.94042778],[ 47.74570465]
[ 8.94004631],[ 47.74612427]
[ 8.93969822],[ 47.74664688]
[ 8.93948174],[ 47.74679184]
[ 8.93931484],[ 47.74694443]
[ 8.93947029],[ 47.74703217]
[ 8.93967724],[ 47.7470932]
[ 8.93989182],[ 47.74698639]
[ 8.93902969],[ 47.74690628]
[ 8.93945217],[ 47.74708176]
[ 8.93958378],[ 47.74718094]
[ 8.93925095],[ 47.74670029]
[ 8.93939209],[ 47.74722672]
[ 8.93945599],[ 47.74694061]
[ 8.93942738],[ 47.74702835]
[ 8.93939972],[ 47.74704361]
[ 8.93946838],[ 47.74708557]
[ 8.93952179],[ 47.74705887]
[ 8.93949318],[ 47.74702835]
[ 8.93950939],[ 47.74701309]
[ 8.93955421],[ 47.7469902]
[ 8.93947887],[ 47.74697113]
[ 8.94124413],[ 47.74711227]
[ 8.93883419],[ 47.74644852]
[ 8.93948841],[ 47.74660492]
[ 8.93861389],[ 47.74739456]
[ 8.93781948],[ 47.7460289]
[ 8.94103336],[ 47.74798965]
[ 8.93883514],[ 47.74597931]
[ 8.93780422],[ 47.74648285]
[ 8.93934345],[ 47.7478714]
[ 8.93949509],[ 47.74639893]
[ 8.93943024],[ 47.7469902]
[ 8.93941689],[ 47.7469635]
[ 8.93942451],[ 47.74697113]
[ 8.93939114],[ 47.74698257]
[ 8.93946648],[ 47.74699402]
[ 8.93945217],[ 47.74699783]
[ 8.93940639],[ 47.74695969]
[ 8.93947601],[ 47.74699783]
[ 8.93949509],[ 47.74697113]
[ 8.93938828],[ 47.74697876]
[ 8.93946457],[ 47.74702454]
[ 8.93947029],[ 47.74703217]
[ 8.93945885],[ 47.7469902]
[ 8.93944454],[ 47.74704742]
[ 8.93952274],[ 47.74702835]
[ 8.93931293],[ 47.74700546]
[ 8.93934059],[ 47.74701309]
[ 8.93946743],[ 47.74707794]
[ 8.93952084],[ 47.74694824]
[ 8.93926716],[ 47.74699402]
[ 8.93926907],[ 47.74700546]
[ 8.91839027],[ 47.7446022]
[ 8.94434071],[ 47.77867508]
[ 8.97313976],[ 47.76394272]
[ 8.91823864],[ 47.75682068]
[ 8.92632675],[ 47.75927353]
[ 8.93871403],[ 47.74660873]
[ 8.93873787],[ 47.74659348]
[ 8.9387331],[ 47.74658203]
[ 8.93872356],[ 47.74658966]
[ 8.93876076],[ 47.74660492]
[ 8.93873119],[ 47.74659729]
[ 8.93874073],[ 47.74658203]
[ 8.93872833],[ 47.74657822]
[ 8.93869495],[ 47.74655151]
[ 8.93875027],[ 47.7465744]
[ 8.93871975],[ 47.74657059]
[ 8.93874645],[ 47.74658203]
[ 8.93876553],[ 47.74659348]
[ 8.9387455],[ 47.74656677]
[ 8.93876362],[ 47.74657822]
[ 8.93876076],[ 47.74657059]
[ 8.93874073],[ 47.74658585]
[ 8.93872166],[ 47.74659729]
[ 8.9387064],[ 47.74660492]
[ 8.93869972],[ 47.7466011]
[ 8.93873215],[ 47.74658966]
[ 8.9387579],[ 47.74657822]
[ 8.93866539],[ 47.74656296]
[ 8.93849945],[ 47.74658203]
[ 8.93902588],[ 47.74667358]
[ 8.93907928],[ 47.74655533]
[ 8.93901253],[ 47.74615097]
[ 8.93954563],[ 47.74580765]
[ 8.94004345],[ 47.74538803]
[ 8.94024181],[ 47.74522018]
[ 8.94033337],[ 47.74513245]
[ 8.94042206],[ 47.74514771]
[ 8.94036961],[ 47.7451973]
[ 8.94050026],[ 47.74528885]
[ 8.94041538],[ 47.74533463]
[ 8.84385872],[ 47.77129745]
[ 8.91775703],[ 47.73904037]
[ 8.89153576],[ 47.75126266]
[ 4.577878],[ 23.84297752]
[ 6.66947365],[ 35.8489151]
[ 7.81651592],[ 41.75753021]
[ 8.36691093],[ 44.7754631]
[ 8.65686703],[ 46.25556564]
[ 8.8054018],[ 47.00154114]
[ 8.87617683],[ 47.37066269]
[ 8.90915775],[ 47.55678558]
[ 8.92457104],[ 47.65010834]
[ 8.9324894],[ 47.69729614]
[ 8.9365797],[ 47.72071457]
[ 8.93850517],[ 47.73236084]
[ 8.93949986],[ 47.73817825]
[ 8.94024754],[ 47.74107361]
[ 8.94028091],[ 47.74247742]
[ 8.94051838],[ 47.74324799]
[ 8.94072533],[ 47.74370193]
[ 8.94064522],[ 47.74372864]
[ 8.9406414],[ 47.74388504]
[ 8.94059467],[ 47.74391937]
[ 8.9406147],[ 47.74394989]
[ 8.94044876],[ 47.74394608]
[ 8.94019508],[ 47.7439537]
[ 8.94009209],[ 47.74402237]
[ 8.93981647],[ 47.74403381]
[ 8.93947983],[ 47.74396515]
[ 8.93923283],[ 47.74385071]
[ 8.93932056],[ 47.74378967]
[ 8.93937969],[ 47.74380493]
[ 8.93942356],[ 47.74385452]
[ 8.93990803],[ 47.74397659]
[ 8.94037819],[ 47.74401855]
[ 8.94098949],[ 47.74404144]
[ 8.94036674],[ 47.74392319]
[ 8.94055748],[ 47.74393845]
[ 8.94099617],[ 47.74419022]
[ 8.94071293],[ 47.74382401]
[ 8.94071102],[ 47.74403763]
[ 8.94081306],[ 47.74404526]
[ 8.94101715],[ 47.74404144]
[ 8.94102001],[ 47.74398804]
[ 8.94091415],[ 47.74393082]
[ 8.94089127],[ 47.74399185]
[ 8.94086838],[ 47.74399567]
[ 8.94083309],[ 47.74401093]
[ 8.94076443],[ 47.74403]
[ 8.94067383],[ 47.74406433]
[ 8.94062328],[ 47.74410629]
[ 8.94042206],[ 47.74409485]
[ 8.94041443],[ 47.74410629]
[ 8.940485],[ 47.74413681]
[ 8.94041157],[ 47.74407578]
[ 8.94035339],[ 47.74405289]
[ 8.94040585],[ 47.74403763]
[ 8.94037437],[ 47.74402237]
[ 8.94042683],[ 47.7440033]
[ 8.94048119],[ 47.74400711]
[ 8.94038868],[ 47.74394608]
[ 8.94031334],[ 47.74393845]
[ 8.94039917],[ 47.74396133]
[ 8.84549618],[ 47.77033234]
[ 8.91960526],[ 47.73469162]
[ 8.89194584],[ 47.7466011]
[ 4.57667351],[ 23.8444767]
[ 6.67063999],[ 35.84814072]
[ 7.81710768],[ 41.75627136]
[ 8.367033],[ 44.77484131]
[ 8.65679836],[ 46.25522614]
[ 8.80450153],[ 47.00180054]
[ 8.87376499],[ 47.37210083]
[ 8.90657616],[ 47.55929184]
[ 8.92266083],[ 47.65296555]
[ 8.93061638],[ 47.6998291]
[ 8.93469334],[ 47.72327042]
[ 8.93533993],[ 47.73487854]
[ 8.93765354],[ 47.74105835]
[ 8.93794918],[ 47.74407578]
[ 8.93860245],[ 47.74493027]
[ 8.93934345],[ 47.74626541]
[ 8.9386034],[ 47.74578094]
[ 8.93737507],[ 47.74641037]
[ 8.93781567],[ 47.74674606]
[ 8.9387846],[ 47.74705505]
[ 8.93879318],[ 47.7465477]
[ 8.93876839],[ 47.74661636]
[ 8.93879128],[ 47.7466011]
[ 8.93880272],[ 47.74659729]
[ 8.93865108],[ 47.74661255]
[ 8.93878841],[ 47.74662781]
[ 8.93911171],[ 47.74652481]
[ 8.93910217],[ 47.74609375]
[ 8.93933201],[ 47.74550629]
[ 8.94003296],[ 47.74487686]
[ 8.94048405],[ 47.7444191]
[ 8.94059372],[ 47.74415588]
[ 8.94084358],[ 47.74407959]
[ 8.94093037],[ 47.74403]
[ 8.94096947],[ 47.74396896]
[ 8.94107246],[ 47.74398804]
[ 8.94110298],[ 47.74397659]
[ 8.9409647],[ 47.74399185]
[ 8.94060612],[ 47.74414825]
[ 8.94053268],[ 47.74454117]
[ 8.84380245],[ 47.77104187]
[ 8.91678143],[ 47.7400322]
[ 8.89026451],[ 47.75289154]
[ 4.57695198],[ 23.8430481]
[ 6.66771698],[ 35.84985733]
[ 7.81473827],[ 41.7592392]
[ 8.36513329],[ 44.77738571]
[ 8.65469456],[ 46.25788879]
[ 8.8031168],[ 47.00419235]
[ 8.8732748],[ 47.3732872]
[ 8.90657043],[ 47.55954361]
[ 8.9227972],[ 47.65304947]
[ 8.93082333],[ 47.69983292]
[ 8.93479443],[ 47.72323608]
[ 8.93678379],[ 47.73491669]
[ 8.93774986],[ 47.74073792]
[ 8.93823624],[ 47.74365234]
[ 8.93850231],[ 47.74511719]
[ 8.93862057],[ 47.74584579]
[ 8.93867302],[ 47.74621582]
[ 8.93875027],[ 47.74639893]
[ 8.93876171],[ 47.74649048]
[ 8.93877411],[ 47.7465477]
[ 8.93876934],[ 47.74659348]
[ 8.93877411],[ 47.7466011]
[ 8.93879986],[ 47.74662018]
[ 8.93878937],[ 47.74658966]
[ 8.93879223],[ 47.74658203]
[ 8.93875885],[ 47.74655151]
[ 8.93877792],[ 47.74656296]
[ 8.93877888],[ 47.74658585]
[ 8.9387579],[ 47.74657059]
[ 8.93875599],[ 47.74658966]
[ 8.93874741],[ 47.7465744]
[ 8.93874931],[ 47.74659348]
[ 8.938694],[ 47.7466011]
[ 8.9387064],[ 47.74660492]
[ 8.93875694],[ 47.74660492]
[ 8.93875217],[ 47.74656677]
[ 8.93876457],[ 47.74655914]
[ 8.93878841],[ 47.74655914]
[ 8.93877792],[ 47.74655151]
[ 8.93875694],[ 47.74655151]
[ 8.93876839],[ 47.74656296]
[ 8.93876076],[ 47.74655533]
[ 8.93873405],[ 47.74655533]
[ 8.93864059],[ 47.74655151]
[ 8.93878841],[ 47.7465744]
[ 8.93875217],[ 47.74655914]
[ 8.93880272],[ 47.74649811]
[ 8.93876457],[ 47.74657059]
[ 8.93873692],[ 47.74649048]
[ 8.93721199],[ 47.74651337]
[ 8.93777275],[ 47.74680328]
[ 8.93930054],[ 47.74722672]
[ 8.93942451],[ 47.74638367]
[ 8.93936825],[ 47.74689865]
[ 8.93936443],[ 47.74692535]
[ 8.9393425],[ 47.7469368]
[ 8.93936253],[ 47.74695206]
[ 8.93935966],[ 47.74694443]
[ 8.93938637],[ 47.74694443]
[ 8.93940544],[ 47.74695587]
[ 8.93938446],[ 47.74695587]
[ 8.93936348],[ 47.74695587]
[ 8.93936539],[ 47.7469635]
[ 8.93937397],[ 47.74697495]
[ 8.93936539],[ 47.7469635]
[ 8.93932438],[ 47.74697113]
[ 8.93938732],[ 47.74698639]
[ 8.93924809],[ 47.74695206]
[ 8.93926716],[ 47.74694824]
[ 8.93933487],[ 47.74700165]
[ 8.93915462],[ 47.7469101]
[ 8.93902493],[ 47.74695587]
[ 8.93910599],[ 47.74702072]
[ 8.91319084],[ 47.74478149]
[ 8.94148064],[ 47.77439117]
[ 8.9697876],[ 47.7618103]
[ 8.91832447],[ 47.75352478]
[ 8.92890739],[ 47.75497818]
[ 8.93863392],[ 47.74663925]
[ 8.93863487],[ 47.74663544]
[ 8.93864155],[ 47.74663162]
[ 8.93864441],[ 47.74663544]
[ 8.93864632],[ 47.74663544]
[ 8.93856621],[ 47.74661255]
[ 8.93858433],[ 47.74661636]
[ 8.93857861],[ 47.74660873]
[ 8.93859673],[ 47.74659348]
[ 8.93868351],[ 47.7466011]
[ 8.93867683],[ 47.74658203]
[ 8.93864441],[ 47.74659348]
[ 8.93865204],[ 47.74659729]
[ 8.9386301],[ 47.74660492]
[ 8.93862438],[ 47.74660492]
[ 8.93860722],[ 47.74659348]
[ 8.93859959],[ 47.74659729]
[ 8.93863583],[ 47.74660873]
[ 8.93861294],[ 47.74661255]
[ 8.93865776],[ 47.74662399]
[ 8.93859196],[ 47.74661636]
[ 8.93864822],[ 47.74663544]
[ 8.93869686],[ 47.74668884]
[ 8.9386425],[ 47.74664307]
[ 8.93840027],[ 47.74659729]
[ 8.93873882],[ 47.74654388]
[ 8.93893528],[ 47.74642563]
[ 8.9389658],[ 47.74600601]
[ 8.93917847],[ 47.74546051]
[ 8.93941975],[ 47.74477005]
[ 8.93988228],[ 47.74440002]
[ 8.94038582],[ 47.74422073]
[ 8.94046974],[ 47.74412537]
[ 8.94032669],[ 47.74407959]
[ 8.94002914],[ 47.74410248]
[ 8.93959236],[ 47.74415588]
[ 8.93880749],[ 47.74420166]
[ 8.93792534],[ 47.74421692]
[ 8.93778706],[ 47.74427032]
[ 8.93754387],[ 47.74427032]
[ 8.9375248],[ 47.74443054]
[ 8.93783855],[ 47.74480057]
[ 8.93806267],[ 47.74518204]
[ 8.93832588],[ 47.74573517]
[ 8.94061375],[ 47.74611282]
[ 8.93953896],[ 47.74579239]
[ 8.93774986],[ 47.74552536]
[ 8.93807316],[ 47.74679184]
[ 8.93767929],[ 47.74658203]
[ 8.93801689],[ 47.7466774]
[ 8.93787098],[ 47.74672699]
[ 8.93783665],[ 47.74675369]
[ 8.93780994],[ 47.74676132]
[ 8.93782139],[ 47.74677658]
[ 8.93780327],[ 47.74676132]
[ 8.93791676],[ 47.74676514]
[ 8.93780231],[ 47.74675369]
[ 8.93780899],[ 47.74675751]
[ 8.93789959],[ 47.74681091]
[ 8.93775845],[ 47.74676132]
[ 8.84597778],[ 47.77375031]
[ 8.92031384],[ 47.73256302]
[ 8.89056778],[ 47.74368668]
[ 4.57296753],[ 23.8489666]
[ 6.66930628],[ 35.84897614]
[ 7.81497335],[ 41.75817108]
[ 8.36476421],[ 44.77687836]
[ 8.65396595],[ 46.25629425]
[ 8.80234623],[ 47.00159836]
[ 8.87246132],[ 47.37296677]
[ 8.90604687],[ 47.55981445]
[ 8.92183208],[ 47.65287399]
[ 8.93044662],[ 47.69962311]
[ 8.93345165],[ 47.72246933]
[ 8.93635082],[ 47.73365021]
[ 8.93822098],[ 47.73941803]
[ 8.93746662],[ 47.74127197]
[ 8.93978119],[ 47.74322128]
[ 8.93960953],[ 47.74357986]
[ 8.94048691],[ 47.74364853]
[ 8.9397068],[ 47.74383545]
[ 8.93967342],[ 47.74404144]
[ 8.94041252],[ 47.74451065]
[ 8.93988323],[ 47.74393845]
[ 8.94078064],[ 47.74415207]
[ 8.93809128],[ 47.74388885]
[ 8.93925953],[ 47.7447052]
[ 8.93977737],[ 47.74536133]
[ 8.93815517],[ 47.74498749]
[ 8.93914413],[ 47.74619293]
[ 8.93726635],[ 47.74633408]
[ 8.93760395],[ 47.74666977]
[ 8.93844318],[ 47.7472496]
[ 8.937253],[ 47.74647903]
[ 8.93784332],[ 47.74682617]
[ 8.93781567],[ 47.74684143]
[ 8.938797],[ 47.74666977]
[ 8.93682194],[ 47.74576187]
[ 8.93681622],[ 47.74537659]
[ 8.93823719],[ 47.74583054]
[ 8.93578625],[ 47.74528885]
[ 8.93769169],[ 47.74619293]
[ 8.93892002],[ 47.7469902]
[ 8.93780422],[ 47.74626923]
[ 8.93765736],[ 47.74662018]
[ 8.93651772],[ 47.7468071]
[ 8.9378767],[ 47.74732208]
[ 8.93800163],[ 47.74703979]
[ 8.93800545],[ 47.74641037]
[ 8.9382906],[ 47.74681854]
[ 8.93684769],[ 47.74664688]
[ 8.93783188],[ 47.74703217]
[ 8.93811321],[ 47.74713516]
[ 8.93754005],[ 47.74653244]
[ 8.93560696],[ 47.74679184]
[ 8.9390192],[ 47.74745178]
[ 8.93765545],[ 47.74729156]
[ 8.93751335],[ 47.74604034]
[ 8.93797874],[ 47.74788666]
[ 8.9361372],[ 47.74629211]
[ 8.93837929],[ 47.74772644]
[ 8.9387064],[ 47.7469101]
[ 8.93896866],[ 47.74704361]
[ 8.93891811],[ 47.74734116]
[ 8.93862724],[ 47.74764252]
[ 8.9386816],[ 47.74768448]
[ 8.93896103],[ 47.74712753]
[ 8.93871021],[ 47.74691772]
[ 8.93879604],[ 47.74681473]
[ 8.93892097],[ 47.74688339]
[ 8.93900967],[ 47.74666977]
[ 8.93889236],[ 47.74674606]
[ 8.93888569],[ 47.74668121]
[ 8.93891811],[ 47.74677658]
[ 8.93853855],[ 47.7466507]
[ 8.93909931],[ 47.74681091]
[ 8.93930912],[ 47.74656296]
[ 8.93954563],[ 47.74597931]
[ 8.93992996],[ 47.74541092]
[ 8.94032669],[ 47.74457169]
[ 8.94115734],[ 47.74443817]
[ 8.94099236],[ 47.74403763]
[ 8.94091988],[ 47.74396515]
[ 8.94125748],[ 47.74420929]
[ 8.94139957],[ 47.74398422]
[ 8.94116402],[ 47.74404144]
[ 8.9408226],[ 47.7440567]
[ 8.94051647],[ 47.74435425]
[ 8.94078827],[ 47.74472427]
[ 8.94020081],[ 47.74543381]
[ 8.93947506],[ 47.7459259]
[ 8.93906403],[ 47.74649429]
[ 8.9392786],[ 47.74652481]
[ 8.93905735],[ 47.74662399]
[ 8.93895721],[ 47.74652863]
[ 8.93897533],[ 47.74680328]
[ 8.9389143],[ 47.74658203]
[ 8.93888474],[ 47.7467308]
[ 8.9388628],[ 47.74666977]
[ 8.93892574],[ 47.74671173]
[ 8.93891525],[ 47.74667358]
[ 8.93887234],[ 47.74666977]
[ 8.93889904],[ 47.74666214]
[ 8.93886089],[ 47.7466507]
[ 8.93884754],[ 47.74663162]
[ 8.93895054],[ 47.74663925]
[ 8.93883324],[ 47.74663544]
[ 8.93892765],[ 47.74666977]
[ 8.93894863],[ 47.74671173]
[ 8.93890858],[ 47.74662781]
[ 8.93883324],[ 47.7466774]
[ 8.93905926],[ 47.74662781]
[ 8.93895054],[ 47.74658585]
[ 8.93878365],[ 47.74646378]
[ 8.93890285],[ 47.74665833]
[ 8.93894672],[ 47.74657059]
[ 8.93891907],[ 47.74659729]
[ 8.93894482],[ 47.74661636]
[ 8.93888474],[ 47.74663162]
[ 8.93906307],[ 47.74666595]
[ 8.93899536],[ 47.74667358]
[ 8.93887997],[ 47.74661636]
[ 8.93889713],[ 47.74673843]
[ 8.93889904],[ 47.74663162]
[ 8.93893909],[ 47.74664307]
[ 8.93891239],[ 47.74660492]
[ 8.9389267],[ 47.74662399]
[ 8.9389534],[ 47.74664307]
[ 8.93941212],[ 47.74665451]
[ 8.93880463],[ 47.74655151]
[ 8.93853283],[ 47.74655914]
[ 8.9389019],[ 47.74693298]
[ 8.93946838],[ 47.74661636]
[ 8.9372654],[ 47.74652863]
[ 8.93737221],[ 47.74684906]
[ 8.93967247],[ 47.74780273]
[ 8.9396925],[ 47.74651718]
[ 8.93934631],[ 47.74702835]
[ 8.93948555],[ 47.74729156]
[ 8.93952465],[ 47.74708939]
[ 8.93951988],[ 47.74713898]
[ 8.93952751],[ 47.74714279]
[ 8.93949986],[ 47.74714661]
[ 8.9394598],[ 47.74714661]
[ 8.93948555],[ 47.74715805]
[ 8.93948841],[ 47.74716187]
[ 8.93945312],[ 47.74715042]
[ 8.93941689],[ 47.74715424]
[ 8.93947029],[ 47.74715424]
[ 8.93950367],[ 47.74715805]
[ 8.93946552],[ 47.74713898]
[ 8.93935966],[ 47.74714661]
[ 8.9395895],[ 47.74716568]
[ 8.93953228],[ 47.74711609]
[ 8.93937969],[ 47.74707031]
[ 8.93956566],[ 47.74721909]
[ 8.9392662],[ 47.7470932]
[ 8.92304897],[ 47.7441597]
[ 8.94100571],[ 47.78480911]
[ 8.97321415],[ 47.76691818]
[ 8.91902351],[ 47.76176071]
[ 8.92314339],[ 47.76556015]
[ 8.93874645],[ 47.7465744]
[ 8.93874264],[ 47.74658203]
[ 8.93869495],[ 47.74655914]
[ 8.93869781],[ 47.74656677]
[ 8.93866062],[ 47.74656677]
[ 8.93864155],[ 47.74657059]
[ 8.9386673],[ 47.74661636]
[ 8.93868923],[ 47.74663925]
[ 8.93867302],[ 47.74663925]
[ 8.93869209],[ 47.74660873]
[ 8.93870831],[ 47.7465744]
[ 8.9387579],[ 47.74653625]
[ 8.93882465],[ 47.74651718]
[ 8.9387579],[ 47.74647141]
[ 8.93875313],[ 47.74650574]
[ 8.93882561],[ 47.74658585]
[ 8.93870735],[ 47.74662399]
[ 8.93861866],[ 47.74666214]
[ 8.93861771],[ 47.74665451]
[ 8.93865967],[ 47.74665833]
[ 8.93860817],[ 47.74669647]
[ 8.93860149],[ 47.74671173]
[ 8.93861008],[ 47.74672699]
[ 8.93861771],[ 47.74671173]
[ 8.93857288],[ 47.74669647]
[ 8.93868542],[ 47.7466507]
[ 8.93857956],[ 47.74662399]
[ 8.9385376],[ 47.74657822]
[ 8.93868828],[ 47.74660492]
[ 8.93855572],[ 47.74658966]
[ 8.93861866],[ 47.74662018]
[ 8.93878365],[ 47.74664307]
[ 8.93872929],[ 47.7466011]
[ 8.93873119],[ 47.74664307]
[ 8.93867397],[ 47.74663544]
[ 8.93874836],[ 47.74663925]
[ 8.93857002],[ 47.74660873]
[ 8.93868828],[ 47.74662399]
[ 8.93873501],[ 47.74671555]
[ 8.93858624],[ 47.74666977]
[ 8.93857765],[ 47.74673843]
[ 8.93859768],[ 47.74669647]
[ 8.93872833],[ 47.74668503]
[ 8.93893147],[ 47.74668121]
[ 8.94114399],[ 47.74673843]
[ 8.94043064],[ 47.74617386]
[ 8.93830204],[ 47.74566269]
[ 8.93808365],[ 47.74683762]
[ 8.9371624],[ 47.74687195]
[ 8.93738461],[ 47.74705505]
[ 8.93725872],[ 47.74715805]
[ 8.93715572],[ 47.74688339]
[ 8.93811512],[ 47.74702835]
[ 8.93675613],[ 47.74670029]
[ 8.9377079],[ 47.74676132]
[ 8.93838215],[ 47.74660492]
[ 8.93801022],[ 47.74520111]
[ 8.93943501],[ 47.74483871]
[ 8.93905926],[ 47.74449539]
[ 8.93922997],[ 47.74433899]
[ 8.93931007],[ 47.74423981]
[ 8.93939114],[ 47.74416733]
[ 8.93928146],[ 47.74414825]
[ 8.93928623],[ 47.74417114]
[ 8.93940544],[ 47.74420547]
[ 8.93920898],[ 47.74409866]
[ 8.93948078],[ 47.74414825]
[ 8.93948841],[ 47.74418259]
[ 8.93939972],[ 47.74409103]
[ 8.93964291],[ 47.74414444]
[ 8.93965054],[ 47.74410248]
[ 8.9396534],[ 47.74409485]
[ 8.94019508],[ 47.74414444]
[ 8.93864918],[ 47.74399948]
[ 8.94011784],[ 47.74422073]
[ 8.93882656],[ 47.74439621]
[ 8.93792248],[ 47.74375153]
[ 8.94207382],[ 47.74497986]
[ 8.93850708],[ 47.74318314]
[ 8.93970966],[ 47.74345016]
[ 8.94045448],[ 47.74406433]
[ 8.93752098],[ 47.74423981]
[ 8.93731022],[ 47.74563599]
[ 8.93824959],[ 47.74676132]
[ 8.93623352],[ 47.74634933]
[ 8.93761826],[ 47.74662399]
[ 8.93852234],[ 47.74718094]
[ 8.93706226],[ 47.74636459]
