longitude,latitude
-5.977636301730068,35.012697442502173
-5.978429950865034,35.019690371251087
-5.9787165754325171,35.023288335625544
-5.9788957877162581,35.025101917812776
-5.9789674438581288,35.026010508906388
-5.9790102719290648,35.026467904453199
-5.9791567359645326,35.026800902226597
-5.9792597179822664,35.027016551113299
-5.9793526089911335,35.027116825556647
-5.9793955044955673,35.027183912778327
-5.9793835022477833,35.027142056389167
-5.9794218511238917,35.027153928194579
-5.979430625561946,35.027206514097287
-5.9794353627809729,35.027170307048642
-5.9794783313904869,35.027199503524322
-5.9795432656952432,35.027228801762163
-5.9795513328476222,35.02728175088108
-5.9794465164238115,35.027420225440537
-5.9792276582119062,35.027629762720267
-5.9791776291059531,35.027754281360131
-5.9791779645529761,35.027781340680065
-5.9791564822764887,35.027791320340029
-5.9791888411382441,35.027798710170018
-5.9791873205691219,35.027783955085013
-5.9791058602845606,35.027740727542508
-5.9791037301422802,35.027982163771256
-5.97903216507114,35.028212481885632
-5.9765973325355706,35.029097340942812
-5.9753135162677857,35.02961982047141
-5.9745086081338927,35.030188260235704
-5.9741014540669468,35.030397630117854
-5.9738718270334736,35.030504065058928
-5.9737443635167367,35.030551482529461
-5.9736940317583684,35.030579341264726
-5.9736434158791845,35.030587370632361
-5.9734877079395918,35.030859735316184
-5.9734865539697957,35.031113967658094
-5.9734746769848979,35.031283983829042
-5.9733978884924488,35.031515741914518
-5.9733606942462245,35.031576470957262
-5.9730668471231123,35.031472235478631
-5.9725027735615566,35.03120916773932
-5.9718597367807789,35.031048433869657
-5.9715175683903894,35.031111216934832
-5.9716330341951949,35.031263858467412
-5.9722332670975975,35.031059779233701
-5.9726839835487988,35.03076483961685
-5.9730477917744,35.030514969808422
-5.9732160958871994,35.030388534904212
-5.9734273979435999,35.030314417452104
-5.9735477989717998,35.03026555872605
-5.9737218994859003,35.030170379363028
-5.9737946497429499,35.030019589681515
-5.9740044248714748,35.029766244840758
-5.9743537624357375,35.029201722420382
-5.9744363812178687,35.028960961210188
-5.9745169906089348,35.028730180605095
-5.9745583453044677,35.028556140302548
-5.9746624226522336,35.028242620151275
-5.9748426113261166,35.027934410075638
-5.975022955663059,35.027779205037817
-5.9753627278315289,35.027449102518908
-5.975535363915764,35.027306451259449
-5.9756128819578826,35.027242075629729
-5.9756344909789414,35.027232487814864
-5.9756579454894707,35.027214443907432
-5.9756685227447353,35.027166021953718
-5.9756126613723675,35.027134010976859
-5.9755801806861832,35.027111405488426
-5.975397990343092,35.027028802744212
-5.975141395171546,35.02659125137211
-5.9750695975857724,35.026118575686056
-5.970922198792886,35.025489487843032
-5.9688484993964428,35.025174943921513
-5.967645299698221,35.015542071960752
-5.9689257498491104,35.006442185980376
-5.9695456249245549,35.001898692990189
-5.9698555624622776,34.999626946495098
-5.9700067812311381,34.99849837324755
-5.9700823906155689,34.997934086623772
-5.9701167453077844,34.997637143311884
-5.9701278226538923,34.997491221655942
-5.9701367113269459,34.997395310827969
-5.9701678556634725,34.99732770541398
-5.9701597778317357,34.99731035270699
-5.9702467889158672,34.997292876353498
-5.9703398444579339,34.99730978817675
-5.9703471222289668,34.997288694088375
-5.9702190611144834,34.997393947044188
-5.9702128805572414,34.997450273522091
-5.9700314402786212,34.997570036761047
-5.9699157701393109,34.997663968380522
-5.9700242350696548,34.997260734190263
-5.9698275675348276,34.99742481709513
-5.9698109837674131,34.997591108547567
-5.9697833418837067,34.997750654273787
-5.9697869209418535,34.997834477136891
-5.9697997104709266,34.997882588568444
-5.9697727052354637,34.997878794284219
-5.9697653526177312,34.997857247142107
-5.9697601263088655,34.997851923571055
-5.9697871131544327,34.997854661785524
-5.9701070565772163,34.997996130892759
-5.9694985782886079,34.997947615446378
-5.9698622891443041,34.997687507723185
-5.9700521445721524,34.997562353861596
-5.9701341722860768,34.997499076930794
-5.9699147861430379,34.997634638465399
-5.9699616930715189,34.9977444692327
-5.9701116965357599,34.998019784616346
-5.9701658982678794,34.998216542308171
-5.9701615491339393,34.998319121154083
-5.9701847245669697,34.998419710577039
-5.9702591622834849,34.998437355288516
-5.9702905311417425,34.99844357764426
-5.9705853155708706,34.998324388822127
-5.9707435577854353,34.998284544411064
-5.9707687288927183,34.998290122205532
-5.9712401644463586,35.000544261102768
-5.9726848322231794,35.009967380551387
-5.9754129161115896,35.018215040275692
-5.9768104580557946,35.022328670137846
-5.9775270790278974,35.024376035068926
-5.9777785895139486,35.025420967534458
-5.9779995947569748,35.025916683767228
-5.9781266473784873,35.026175141883613
-5.9786180236892434,35.026410970941811
-5.9791066118446219,35.02648698547091
-5.9795226059223108,35.02655539273546
-5.9795903529611554,35.026522096367728
-5.9795686764805778,35.026476298183866
-5.9796595882402883,35.026448499091934
-5.9794222941201447,35.026452849545969
-5.9794771470600718,35.02641467477298
-5.979576673530036,35.026352737386489
-5.9796921867650177,35.026397118693239
-5.9795604433825087,35.02622030934662
-5.9803252716912549,35.026302204673314
-2.9901626358456275,17.513151102336657
-4.4848674679228138,26.26967555116833
-5.2321676839614071,30.648005375584162
-5.6058227419807034,32.837163787792079
-5.7926403209903512,33.931724193896038
-5.8860812604951755,34.47895749694802
-5.932785980247588,34.752590898474011
-5.9561193901237939,34.889391249237008
-5.9677988450618971,34.957798524618504
-5.9735384725309491,34.991970612309252
-5.9764082862654746,35.009056656154627
-5.9779096931327373,35.017643828077311
-5.9786603965663687,35.021937414038661
-5.9790527482831841,35.024053707019334
-5.9792553741415926,35.02511785350967
-5.9793578370707969,35.025652576754837
-5.9794017685353982,35.025885738377418
-5.9794332842676994,35.026032869188711
-5.9794463421338495,35.026109984594356
-5.9794458710669254,35.026149292297177
-5.9794675355334626,35.026171496148592
-5.9794725177667312,35.026185048074296
-5.9796042588833656,35.026067974037147
-5.9795312294416831,35.026155287018575
-5.9794992647208414,35.026193643509288
-5.979478082360421,35.026203571754642
-5.9795239411802106,35.026204135877322
-5.9796268205901058,35.026274167938659
-5.9796658102950531,35.026280983969329
-5.9796756051475271,35.02628559198466
-5.9796705025737635,35.026274645992331
-5.9796956512868817,35.026372372996164
-5.9797226756434405,35.02642843649808
-5.9797676878217203,35.026470718249044
-5.9796948439108597,35.026359609124526
-5.97970742195543,35.026345504562258
-5.9797127109777151,35.026252902281129
-5.9797102054888569,35.026300001140569
-5.9797103027444285,35.026310350570284
-5.9798184513722141,35.026271425285145
-5.9797622256861072,35.026518262642568
-5.9797340128430534,35.026612681321282
-5.9797255064215271,35.026659590660643
-5.979724603210764,35.026687795330318
-5.9796758516053821,35.026712897665163
-5.9797329258026917,35.026724748832578
-5.9796977129013458,35.026681374416285
-5.9796992064506735,35.026658487208138
-5.9796837032253372,35.026648143604071
-5.9796806516126679,35.026649671802033
-5.9796794258063342,35.026646385901017
-5.9796864129031668,35.026651842950507
-5.979678006451584,35.026641171475255
-5.9797023032257925,35.026645235737632
-5.9797091016128965,35.026658067868816
-5.9796903508064485,35.026640583934409
-5.9796966754032237,35.026644941967206
-5.9796847377016125,35.026627720983598
-5.9796845188508065,35.026627160491799
-5.9796787094254036,35.026618680245903
-5.9796926047127013,35.026615040122948
-5.9796883523563507,35.026612920061474
-5.9796949261781753,35.026611860030741
-5.9796975130890875,35.02661338001537
