longitude,latitude
[-5.96529579],[ 34.99199677]
[-5.96797276],[ 34.99314117]
[-5.97075939],[ 34.99514389]
[-5.96952963],[ 34.99569321]
[-5.97148561],[ 34.99589539]
[-5.9741354],[ 34.99713898]
[-5.97179508],[ 34.99501801]
[-5.97298765],[ 34.99426651]
[-5.9738307],[ 34.99637604]
[-5.97349405],[ 34.99450684]
[-5.97424221],[ 34.99676132]
[-5.97353554],[ 34.99477386]
[-5.97454691],[ 34.99670792]
[-5.97457743],[ 34.99617386]
[-5.97456789],[ 34.99615479]
[-5.97467518],[ 34.99625397]
[-5.97474909],[ 34.99632645]
[-5.97481632],[ 34.99633789]
[-5.97483921],[ 34.99636078]
[-5.97482204],[ 34.99636459]
[-5.97482252],[ 34.99640656]
[-5.97484636],[ 34.99641037]
[-5.9748559],[ 34.99640274]
[-5.97485161],[ 34.9962616]
[-5.97482538],[ 34.99602127]
[-5.97458792],[ 34.99569702]
[-5.97439241],[ 34.99548721]
[-5.97445297],[ 34.99546051]
[-5.97454643],[ 34.99553299]
[-5.97459316],[ 34.99563217]
[-5.97463322],[ 34.99581146]
[-5.97470474],[ 34.99605942]
[-5.97478008],[ 34.99630356]
[-5.97481441],[ 34.99642944]
[-5.97482729],[ 34.99647522]
[-5.97487354],[ 34.99649048]
[-5.97488832],[ 34.99647522]
[-5.97488832],[ 34.99648285]
[-5.97494459],[ 34.99649429]
[-5.97490025],[ 34.99655533]
[-5.97485447],[ 34.9965477]
[-5.97485924],[ 34.99656677]
[-5.9748745],[ 34.99654388]
[-5.97487068],[ 34.99654388]
[-5.97483873],[ 34.99649811]
[-5.97484159],[ 34.99642944]
[-5.9748373],[ 34.99625015]
[-5.97473145],[ 34.99595261]
[-5.97470093],[ 34.99572754]
[-5.97470713],[ 34.99562836]
[-5.97472191],[ 34.99560547]
[-5.97470951],[ 34.9955864]
[-5.97451448],[ 34.99556351]
[-5.97432852],[ 34.99540329]
[-5.97415304],[ 34.99505997]
[-5.9723978],[ 34.99453354]
[-5.97096395],[ 34.99404907]
[-5.97024775],[ 34.99378967]
[-5.96989489],[ 34.99366379]
[-5.96972418],[ 34.99359894]
[-5.96957827],[ 34.99356842]
[-5.96954536],[ 34.99356461]
[-5.96954298],[ 34.99354553]
[-5.9695425],[ 34.99354172]
[-5.96949148],[ 34.9935379]
[-5.96947384],[ 34.99355316]
[-5.96942854],[ 34.99358368]
[-5.96936083],[ 34.9936409]
[-5.96933413],[ 34.99382401]
[-5.96963978],[ 34.99520111]
[-5.97013283],[ 34.99890137]
[-5.97151613],[ 35.0052681]
[-5.97538328],[ 35.01269531]
[-5.97831392],[ 35.01791382]
[-5.97979546],[ 35.020504]
[-5.98052645],[ 35.02178955]
[-5.98086882],[ 35.0223999]
[-5.98105335],[ 35.02271271]
[-5.98113108],[ 35.02285767]
[-5.98119926],[ 35.02293015]
[-5.98118687],[ 35.02296829]
[-5.98119402],[ 35.0229187]
[-5.98118544],[ 35.02299881]
[-5.98119068],[ 35.0229187]
[-5.98118544],[ 35.02299881]
[-5.98120689],[ 35.02292633]
[-5.98116684],[ 35.02301407]
[-5.98145533],[ 35.02283859]
[-5.98111582],[ 35.02275085]
[-5.98135853],[ 35.02222061]
[-5.98230314],[ 35.02345276]
[-5.98226738],[ 35.02294159]
[-5.9824338],[ 35.02295303]
[-5.98236704],[ 35.02308273]
[-5.98228312],[ 35.02272797]
[-5.98240185],[ 35.02297211]
[-5.98241663],[ 35.02285385]
[-5.98241043],[ 35.02293396]
[-5.98246908],[ 35.02293777]
[-5.98246861],[ 35.02303314]
[-5.98253298],[ 35.022892]
[-5.98264408],[ 35.02311707]
[-5.98278379],[ 35.02337265]
[-5.98365259],[ 35.02406311]
[-5.98437357],[ 35.02485275]
[-5.98486996],[ 35.02552032]
[-5.98506498],[ 35.02594376]
[-5.98514748],[ 35.02607727]
[-5.98539114],[ 35.02638245]
[-5.98552465],[ 35.02647781]
[-5.98552895],[ 35.02656174]
[-5.99849844],[ 35.04473114]
[-5.99441624],[ 35.05361938]
[-5.96837902],[ 35.02134323]
[-6.00026178],[ 35.00660706]
[-6.00390339],[ 35.02741241]
[-5.9849906],[ 35.02692032]
[-5.98501968],[ 35.02694321]
[-5.98504972],[ 35.02696609]
[-5.98506594],[ 35.02698135]
[-5.98501778],[ 35.02696609]
[-5.98503304],[ 35.02697372]
[-5.98504639],[ 35.0269928]
[-5.98504019],[ 35.02698898]
[-5.98504829],[ 35.02699661]
[-5.98503542],[ 35.02699661]
[-5.98503017],[ 35.0269928]
[-5.98502874],[ 35.02698135]
[-5.98501301],[ 35.02698517]
[-5.98499489],[ 35.02698898]
[-5.98503399],[ 35.02697372]
[-5.98507071],[ 35.02697372]
[-5.98508883],[ 35.02693176]
[-5.98538637],[ 35.02695847]
[-5.98559713],[ 35.0269165]
[-5.98544407],[ 35.0269165]
[-5.98526669],[ 35.02693176]
[-5.96911573],[ 35.07737732]
[-5.9502697],[ 35.05287552]
[-5.99541903],[ 35.09508133]
[-3.04199696],[ 17.4309063]
[-4.46105385],[ 26.2755146]
[-5.22213078],[ 30.68748856]
[-5.60084295],[ 32.85494232]
[-5.78901243],[ 33.96088409]
[-5.88368464],[ 34.48754501]
[-5.93309546],[ 34.75899887]
[-5.95902729],[ 34.89291763]
[-5.97204304],[ 34.95990372]
[-5.97855902],[ 34.99341583]
[-5.98183393],[ 35.01018143]
[-5.98344994],[ 35.01854706]
[-5.98427773],[ 35.0227356]
[-5.98467731],[ 35.02484894]
[-5.98487234],[ 35.02585983]
[-5.98499155],[ 35.02640915]
[-5.98504972],[ 35.02665329]
[-5.98507833],[ 35.02679062]
[-5.98509741],[ 35.02685165]
[-5.98507643],[ 35.0269165]
[-5.98458576],[ 35.02722168]
[-5.98537207],[ 35.0279808]
[-5.98474693],[ 35.02874756]
[-5.9831233],[ 35.0267067]
[-5.98366737],[ 35.02783203]
[-5.98342085],[ 35.02799606]
[-5.983181],[ 35.02812576]
[-5.98293781],[ 35.02825165]
[-5.98275566],[ 35.02811432]
[-5.98276281],[ 35.02819443]
[-5.98271799],[ 35.02793884]
[-5.9827652],[ 35.02779388]
[-5.98270082],[ 35.02765274]
[-5.98267889],[ 35.0275383]
[-5.98268843],[ 35.0275116]
[-5.98247576],[ 35.02752304]
[-5.98240805],[ 35.02745438]
[-5.98200989],[ 35.02743912]
[-5.9819665],[ 35.02716827]
[-5.98214865],[ 35.02783203]
[-5.98183155],[ 35.02768707]
[-5.9818387],[ 35.02762604]
[-5.98178387],[ 35.02784348]
[-5.98169184],[ 35.02796936]
[-5.98147058],[ 35.02808762]
[-5.98128462],[ 35.02820587]
[-5.98124981],[ 35.02846146]
[-5.98118782],[ 35.02853775]
[-5.98098803],[ 35.02869034]
[-5.98099995],[ 35.02874374]
[-5.98102427],[ 35.02910614]
[-5.98084831],[ 35.02922058]
[-5.98085546],[ 35.02939224]
[-5.98094463],[ 35.02949905]
[-5.98117065],[ 35.02960968]
[-5.98119879],[ 35.02955627]
[-5.98125792],[ 35.02943039]
[-5.98077822],[ 35.02919769]
[-5.9805851],[ 35.02853394]
[-5.98074627],[ 35.02896881]
[-5.98056459],[ 35.02871704]
[-5.98089457],[ 35.02857208]
[-5.98043346],[ 35.02858734]
[-5.98145485],[ 35.02811813]
[-5.9823761],[ 35.02894211]
[-5.98171949],[ 35.02819061]
[-5.98257446],[ 35.02848434]
[-5.9829011],[ 35.02951813]
[-5.98236036],[ 35.02905655]
[-5.98213434],[ 35.02889633]
[-5.98183203],[ 35.02884293]
[-5.98178196],[ 35.02884674]
[-5.98168039],[ 35.02889252]
[-5.98168421],[ 35.02871323]
[-5.98174667],[ 35.02887344]
[-5.98167181],[ 35.02882385]
[-5.98164892],[ 35.02880096]
[-5.98160028],[ 35.028759]
[-5.9815979],[ 35.02874756]
[-5.98162413],[ 35.02882767]
[-5.98158979],[ 35.02881622]
[-5.98162317],[ 35.02878189]
[-5.98161268],[ 35.02880096]
[-5.98156357],[ 35.02867126]
[-5.98159742],[ 35.028759]
[-5.98154783],[ 35.02886581]
[-5.98152685],[ 35.02886963]
[-5.9816761],[ 35.02885437]
[-5.98175621],[ 35.02866745]
[-5.9801383],[ 35.02801514]
[-5.98205328],[ 35.02817917]
[-5.98173046],[ 35.02930069]
[-5.98150206],[ 35.02677155]
[-5.98227596],[ 35.02911758]
[-5.9820652],[ 35.0269928]
[-5.98303032],[ 35.02907562]
[-5.98361826],[ 35.02728271]
[-5.98403549],[ 35.02859879]
[-5.98314619],[ 35.02605438]
[-5.98466539],[ 35.02900696]
[-5.98454618],[ 35.02859879]
[-5.98435307],[ 35.02879333]
[-5.9841814],[ 35.02896118]
[-5.98364735],[ 35.02913666]
[-5.98305416],[ 35.02931595]
[-5.98233986],[ 35.02954483]
[-5.98179913],[ 35.02978516]
[-5.98157215],[ 35.02991104]
[-5.96535969],[ 35.08024216]
[-5.94703484],[ 35.05626297]
[-5.99227142],[ 35.09418488]
[-3.04040885],[ 17.43525314]
[-4.4581871],[ 26.27851677]
[-5.21872854],[ 30.69106483]
[-5.59677076],[ 32.85709381]
[-5.78495979],[ 33.96314621]
[-5.87998962],[ 34.49081802]
[-5.92930031],[ 34.76200485]
[-5.9552083],[ 34.89604187]
[-5.96823406],[ 34.96303558]
[-5.97478485],[ 34.99654388]
[-5.97808456],[ 35.01330948]
[-5.97977829],[ 35.02170181]
[-5.98071146],[ 35.02587891]
[-5.98138809],[ 35.02795792]
[-5.98195553],[ 35.02897644]
[-5.9823761],[ 35.02947617]
[-5.98257399],[ 35.02971268]
[-5.98262691],[ 35.02983093]
[-5.98241615],[ 35.02991486]
[-5.98217297],[ 35.02996063]
[-5.98207903],[ 35.02894211]
[-5.98087358],[ 35.02494049]
[-5.97852898],[ 35.01794052]
[-5.97683477],[ 35.00934982]
[-5.97576571],[ 35.00233459]
[-5.97524452],[ 34.99884033]
[-5.9749155],[ 34.99707031]
[-5.97475529],[ 34.99616241]
[-5.97479534],[ 34.99571991]
[-5.97481394],[ 34.99549866]
[-5.97471857],[ 34.99541092]
[-5.97467279],[ 34.99538422]
[-5.97457027],[ 34.99536896]
[-5.97463989],[ 34.99536896]
[-5.97472429],[ 34.99562454]
[-5.9752202],[ 34.99759293]
[-5.97706842],[ 35.00226974]
[-5.97991848],[ 35.0089035]
[-5.98178482],[ 35.01581955]
[-5.98271799],[ 35.0201416]
[-5.98323917],[ 35.02225876]
[-5.98347282],[ 35.02334976]
[-5.98350048],[ 35.02390671]
[-5.98348999],[ 35.02420044]
[-5.98349905],[ 35.02432632]
[-5.98348522],[ 35.0243988]
[-5.98347759],[ 35.02444839]
[-5.98347664],[ 35.0245285]
[-5.98347521],[ 35.02458572]
[-5.98348141],[ 35.02462006]
[-5.98348045],[ 35.0246315]
[-5.98347712],[ 35.02462769]
[-5.98345804],[ 35.02460861]
[-5.98344326],[ 35.02458191]
[-5.98343849],[ 35.02455902]
[-5.98344088],[ 35.02454376]
[-5.98343039],[ 35.02456284]
[-5.98343277],[ 35.0246048]
[-5.98344755],[ 35.02463531]
[-5.98321152],[ 35.02464294]
[-5.98370171],[ 35.0246315]
[-5.98318529],[ 35.02471542]
[-5.98319292],[ 35.02389145]
[-5.9844389],[ 35.02576065]
[-5.98460674],[ 35.02550888]
[-5.98448467],[ 35.02561569]
[-5.98436356],[ 35.02581024]
[-5.98433876],[ 35.02599335]
[-5.98405552],[ 35.0262413]
[-5.98403072],[ 35.02641296]
[-5.98391962],[ 35.02691269]
[-5.98363924],[ 35.02669907]
[-5.98373699],[ 35.02708435]
[-5.98392153],[ 35.02726746]
[-5.98419523],[ 35.02757645]
[-5.98490381],[ 35.02799225]
[-5.98537064],[ 35.02845383]
[-5.98550463],[ 35.02861404]
[-5.98567486],[ 35.02879333]
[-5.98573256],[ 35.02880096]
[-5.98576832],[ 35.02853394]
[-5.98601818],[ 35.02841187]
[-5.98613167],[ 35.0284729]
[-5.98605442],[ 35.0282402]
[-5.99140072],[ 35.05884933]
[-5.98989391],[ 35.11249542]
[-5.9770112],[ 35.00740814]
[-5.98165369],[ 34.99318314]
[-6.01815271],[ 35.12479019]
[-5.98455906],[ 35.0284996]
[-5.98453188],[ 35.02848816]
[-5.98449183],[ 35.02848053]
[-5.98446703],[ 35.02846909]
[-5.98447704],[ 35.02845383]
[-5.98448896],[ 35.02843857]
[-5.98448849],[ 35.02843475]
[-5.98449659],[ 35.02843094]
[-5.98450279],[ 35.02842712]
[-5.98449659],[ 35.02841949]
[-5.98450279],[ 35.02840424]
[-5.98450518],[ 35.02839661]
[-5.98451281],[ 35.02839279]
[-5.98452187],[ 35.02838898]
[-5.9845252],[ 35.0283699]
[-5.98453617],[ 35.02838516]
[-5.9845233],[ 35.02838898]
[-5.98451376],[ 35.02837372]
[-5.98451567],[ 35.02838135]
[-5.984519],[ 35.02836227]
[-5.98452044],[ 35.02835464]
[-5.98451471],[ 35.0283432]
[-5.9845233],[ 35.02833557]
[-5.98452711],[ 35.02832794]
[-5.98451328],[ 35.02832413]
[-5.98453712],[ 35.02832794]
[-5.98454857],[ 35.02833557]
[-5.98452568],[ 35.02833939]
[-5.98452759],[ 35.02834702]
[-5.98451519],[ 35.02835846]
[-5.9844265],[ 35.0283699]
[-5.98445034],[ 35.02841949]
[-5.9844408],[ 35.02845383]
[-5.98443556],[ 35.02842712]
[-5.9844265],[ 35.0284729]
[-5.98446321],[ 35.02846527]
[-5.98446608],[ 35.02850723]
[-5.98442841],[ 35.02843094]
[-5.9844327],[ 35.02848816]
[-5.98442078],[ 35.02849197]
[-5.98432541],[ 35.02853775]
[-5.9842186],[ 35.02861786]
[-5.9842186],[ 35.02883148]
[-5.98424339],[ 35.0290947]
[-5.98382568],[ 35.02961731]
[-5.984653],[ 35.03042221]
[-5.98403168],[ 35.03094101]
[-5.98252106],[ 35.02859497]
[-5.98313856],[ 35.0292244]
[-5.98321438],[ 35.02932739]
[-5.98300695],[ 35.02941132]
[-5.98277283],[ 35.02931976]
[-5.9823637],[ 35.02947998]
[-5.98114395],[ 35.02958298]
[-5.98041058],[ 35.02957535]
[-5.98001003],[ 35.02983475]
[-5.97974586],[ 35.0297966]
[-5.97985172],[ 35.02993011]
[-5.97943354],[ 35.02974701]
[-5.9794817],[ 35.02933121]
[-5.97973585],[ 35.02996826]
[-5.97947407],[ 35.02988815]
[-5.97954273],[ 35.02980042]
[-5.97952223],[ 35.02980423]
[-5.97957611],[ 35.02981567]
[-5.97948742],[ 35.02983856]
[-5.97949505],[ 35.02970886]
[-5.97957611],[ 35.02991104]
[-5.97948313],[ 35.02983093]
[-5.97949076],[ 35.02978134]
[-5.97950268],[ 35.0298233]
[-5.97947454],[ 35.02981949]
[-5.9795084],[ 35.0298233]
[-5.97949409],[ 35.02984238]
[-5.97948647],[ 35.02976608]
[-5.97952509],[ 35.02985382]
[-5.97949839],[ 35.02983093]
[-5.96176958],[ 35.07868576]
[-5.94495249],[ 35.05617905]
[-5.99142933],[ 35.07323837]
[-3.04033232],[ 17.4498558]
[-4.4548974],[ 26.28147316]
[-5.21405745],[ 30.69543076]
[-5.59044456],[ 32.85138321]
[-5.7795186],[ 33.95871353]
[-5.87573147],[ 34.49149704]
[-5.92501497],[ 34.75989914]
[-5.95127535],[ 34.89411926]
[-5.96521568],[ 34.96166611]
[-5.97129679],[ 34.99476624]
[-5.97498798],[ 35.01107025]
[-5.9769125],[ 35.01976013]
[-5.97761536],[ 35.02377701]
[-5.9781394],[ 35.02577972]
[-5.97833395],[ 35.02676392]
[-5.97846746],[ 35.02723694]
[-5.97849894],[ 35.0275383]
[-5.97849274],[ 35.02767181]
[-5.97877216],[ 35.02784729]
[-5.97836256],[ 35.02775192]
[-5.97853565],[ 35.02724075]
[-5.97867203],[ 35.02796555]
[-5.9788475],[ 35.0276947]
[-5.97830153],[ 35.02754593]
[-5.97823572],[ 35.02661896]
[-5.97899294],[ 35.0280571]
[-5.97831345],[ 35.02810287]
[-5.97870159],[ 35.02801514]
[-5.97813225],[ 35.0279541]
[-5.97807741],[ 35.02736282]
[-5.97844505],[ 35.02845001]
[-5.97800636],[ 35.02852249]
[-5.97835684],[ 35.02835464]
[-5.97657061],[ 35.02812576]
[-5.97843218],[ 35.02784729]
[-5.97813606],[ 35.02925491]
[-5.9774313],[ 35.02651978]
[-5.97819328],[ 35.02944946]
[-5.97867537],[ 35.02825165]
[-5.97814369],[ 35.02954483]
[-5.9775219],[ 35.02651215]
[-5.97884464],[ 35.02915955]
[-5.97777128],[ 35.02747726]
[-5.97924232],[ 35.03002548]
[-5.97934866],[ 35.02942276]
[-5.97931194],[ 35.02905655]
[-5.9794836],[ 35.02910614]
[-5.97947598],[ 35.02878952]
[-5.97953224],[ 35.02879715]
[-5.97957659],[ 35.02872467]
[-5.97963476],[ 35.02869034]
[-5.9796586],[ 35.02868652]
[-5.97955561],[ 35.02858353]
[-5.97961712],[ 35.02862549]
[-5.97956085],[ 35.02846146]
[-5.97930002],[ 35.02769852]
[-5.97871828],[ 35.0271225]
[-5.979568],[ 35.0272789]
[-5.98067474],[ 35.02972794]
[-5.98878574],[ 35.03226471]
[-5.99569273],[ 35.03573608]
[-5.99906301],[ 35.03725052]
[-6.00078058],[ 35.03800201]
[-6.00177383],[ 35.03844833]
[-6.0023284],[ 35.03871536]
[-6.00254011],[ 35.03887558]
[-6.00255489],[ 35.03905869]
[-6.0024209],[ 35.03908157]
[-6.00244141],[ 35.03902435]
[-6.00233841],[ 35.03893661]
[-6.00219774],[ 35.03807068]
[-6.00198126],[ 35.03550339]
[-6.00153542],[ 35.02882767]
[-5.9965868],[ 35.02049255]
[-5.98920536],[ 35.01102829]
[-5.98259687],[ 35.00389099]
[-5.97868824],[ 34.99952698]
[-5.97679758],[ 34.99763107]
[-5.97574759],[ 34.99649048]
[-5.97524977],[ 34.9960289]
[-5.97501945],[ 34.99583054]
[-5.97492027],[ 34.99568939]
[-5.97485256],[ 34.99562454]
[-5.97487974],[ 34.9955864]
[-5.97483635],[ 34.99560928]
[-5.9748559],[ 34.99550629]
[-5.97487879],[ 34.99563217]
[-5.97495222],[ 34.9954834]
[-5.97497654],[ 34.99562454]
[-5.97488546],[ 34.99554443]
[-5.97490644],[ 34.99565887]
[-5.97490788],[ 34.99562454]
[-5.97486639],[ 34.99563217]
[-5.97481012],[ 34.9955864]
[-5.97479534],[ 34.9955864]
[-5.97478151],[ 34.99558258]
[-5.97476387],[ 34.99557114]
[-5.97476006],[ 34.99559402]
[-5.97474003],[ 34.9956131]
[-5.9746809],[ 34.99560928]
[-5.97470713],[ 34.99562073]
[-5.97473621],[ 34.99561691]
[-5.97474384],[ 34.99564362]
[-5.97476435],[ 34.99570084]
[-5.97496557],[ 34.99572754]
[-5.97472858],[ 34.99583817]
[-5.97537279],[ 34.99740601]
[-5.97644711],[ 35.00213623]
[-5.97809601],[ 35.00793457]
[-5.98042297],[ 35.01455688]
[-5.98184538],[ 35.0190773]
[-5.9664731],[ 35.07131195]
[-5.94873762],[ 35.04870987]
[-5.99406624],[ 35.08721161]
[-3.041363],[ 17.43118477]
[-4.45995331],[ 26.27283859]
[-5.22053862],[ 30.68509865]
[-5.59914589],[ 32.85029984]
[-5.78756809],[ 33.9565239]
[-5.88235998],[ 34.4833374]
[-5.93290854],[ 34.7554245]
[-5.95896769],[ 34.88945389]
[-5.97167206],[ 34.95593262]
[-5.97819948],[ 34.9897995]
[-5.98143101],[ 35.00658035]
[-5.98291636],[ 35.01543427]
[-5.98362303],[ 35.02037048]
[-5.98348045],[ 35.02354813]
[-5.98298264],[ 35.02466583]
[-5.98317909],[ 35.02588654]
[-5.9833765],[ 35.02616882]
[-5.98350143],[ 35.02633667]
[-5.98357773],[ 35.02645874]
[-5.98366213],[ 35.02653885]
[-5.98376799],[ 35.0266571]
[-5.98374462],[ 35.02679825]
[-5.98401499],[ 35.02705765]
[-5.9841032],[ 35.02765274]
[-5.98459101],[ 35.02767944]
[-5.98522663],[ 35.0283165]
[-5.98542881],[ 35.02836609]
[-5.99355888],[ 35.05282974]
[-5.99379873],[ 35.08611679]
[-5.97192049],[ 35.0169487]
[-5.99605179],[ 34.99879837]
[-6.0132122],[ 35.06562042]
[-5.9842205],[ 35.02878571]
[-5.98418999],[ 35.02876663]
[-5.98417711],[ 35.02876282]
[-5.98417044],[ 35.02876282]
[-5.98416853],[ 35.028759]
[-5.98416233],[ 35.028759]
[-5.9841733],[ 35.02874756]
[-5.98415899],[ 35.02875137]
[-5.98414421],[ 35.02872086]
[-5.9841795],[ 35.02872849]
[-5.98417616],[ 35.02872849]
[-5.98417044],[ 35.02873611]
[-5.98416805],[ 35.02874374]
[-5.98414612],[ 35.02873611]
[-5.98414469],[ 35.02873611]
[-5.98413801],[ 35.02872467]
[-5.98414612],[ 35.02873611]
[-5.98416805],[ 35.02872467]
[-5.98417711],[ 35.02872849]
[-5.98417997],[ 35.02869415]
[-5.96816635],[ 35.07907486]
[-5.94972181],[ 35.05485153]
[-5.99495792],[ 35.0945549]
[-3.04179907],[ 17.43346024]
[-4.46036625],[ 26.27727699]
[-5.22133732],[ 30.68949699]
[-5.5996995],[ 32.8562355]
[-5.78789234],[ 33.96211624]
[-5.88282251],[ 34.4895134]
[-5.93218899],[ 34.760746]
[-5.95814562],[ 34.89469147]
[-5.97116947],[ 34.96169281]
[-5.97764969],[ 34.99514008]
[-5.98091459],[ 35.0119133]
[-5.98256874],[ 35.02030945]
[-5.98336554],[ 35.02448654]
[-5.98375988],[ 35.02658844]
[-5.98395538],[ 35.02764511]
[-5.98406649],[ 35.02818298]
[-5.98415565],[ 35.02845383]
[-5.98416042],[ 35.02858353]
[-5.98419857],[ 35.02865601]
[-5.9842391],[ 35.02870941]
[-5.98424482],[ 35.02874756]
[-5.98390198],[ 35.028965]
[-5.98423147],[ 35.02943039]
[-5.98333073],[ 35.02964401]
[-5.98174715],[ 35.027668]
[-5.98210764],[ 35.02788544]
[-5.98163223],[ 35.02763367]
[-5.9810648],[ 35.02695847]
[-5.98116636],[ 35.02730942]
[-5.98095417],[ 35.02725601]
[-5.98069239],[ 35.02691269]
[-5.98039913],[ 35.02677536]
[-5.98003483],[ 35.02665329]
[-5.97981787],[ 35.02659607]
[-5.97962093],[ 35.02660751]
[-5.97951841],[ 35.02652359]
[-5.97959518],[ 35.02666473]
[-5.97953558],[ 35.02649307]
[-5.97952843],[ 35.02597809]
[-5.97980499],[ 35.0254364]
[-5.98005438],[ 35.0248909]
[-5.98026466],[ 35.02465439]
[-5.98042536],[ 35.02454758]
[-5.98059368],[ 35.02449799]
[-5.98095322],[ 35.02457047]
[-5.98105574],[ 35.02460098]
[-5.98104668],[ 35.02423477]
[-5.98142862],[ 35.02462006]
[-5.98151445],[ 35.02511215]
[-5.98140717],[ 35.02484131]
[-5.98147535],[ 35.02477646]
[-5.98148346],[ 35.02479553]
[-5.98155308],[ 35.02479935]
[-5.98153448],[ 35.02480316]
[-5.98149061],[ 35.02470016]
[-5.98156548],[ 35.02479935]
[-5.98154116],[ 35.02483368]
[-5.98157692],[ 35.02468491]
[-5.98167896],[ 35.02469635]
[-5.98172951],[ 35.02471542]
[-5.98167896],[ 35.02475739]
[-5.98161411],[ 35.02462006]
[-5.98167181],[ 35.02468872]
[-5.98164225],[ 35.0247612]
[-5.9816432],[ 35.02477264]
[-5.98171568],[ 35.02484131]
[-5.98164749],[ 35.02480316]
[-5.98171043],[ 35.02469254]
[-5.9817276],[ 35.02489471]
[-5.98185682],[ 35.02487183]
[-5.98183203],[ 35.02504349]
[-5.98204756],[ 35.02478027]
[-5.98227787],[ 35.02546692]
[-5.98223639],[ 35.02529144]
[-5.98206139],[ 35.02536392]
[-5.98222351],[ 35.02502823]
[-5.98261642],[ 35.02548599]
[-5.98169518],[ 35.02482986]
[-5.98217487],[ 35.02464676]
[-5.98308945],[ 35.02606201]
[-5.98207664],[ 35.0259552]
[-5.98198843],[ 35.02555847]
[-5.98215342],[ 35.02729797]
[-5.98137188],[ 35.02742386]
[-5.98188162],[ 35.02749634]
[-5.98138046],[ 35.02745819]
[-5.9811821],[ 35.02658844]
[-5.98188496],[ 35.027565]
[-5.98108292],[ 35.027771]
[-5.98191404],[ 35.02703476]
[-5.98030996],[ 35.02711487]
[-5.98100948],[ 35.02545929]
[-5.98182821],[ 35.02790451]
[-5.98151302],[ 35.02619934]
[-5.98159552],[ 35.02849579]
[-5.98210669],[ 35.02698898]
[-5.98167801],[ 35.02840424]
[-5.98102093],[ 35.0255127]
[-5.98262072],[ 35.02835464]
[-5.9819026],[ 35.02693939]
[-5.98328018],[ 35.0291748]
[-5.98354292],[ 35.02869415]
[-5.98357582],[ 35.02858734]
[-5.98343801],[ 35.02863693]
[-5.98364592],[ 35.02868271]
[-5.98370552],[ 35.02873993]
[-5.98270464],[ 35.0284462]
[-5.98459435],[ 35.02824402]
[-5.98535728],[ 35.02551651]
[-5.98381376],[ 35.01919937]
[-5.98097658],[ 35.01376343]
[-5.977355],[ 35.00633621]
[-5.97521925],[ 35.00262833]
[-5.97415829],[ 35.00077057]
[-5.9737072],[ 34.99991989]
[-5.97312546],[ 34.99957657]
[-5.97261333],[ 34.99938965]
[-5.97242451],[ 34.99930573]
[-5.97235298],[ 34.99930573]
[-5.97223997],[ 34.99918365]
[-5.9722724],[ 34.99921036]
[-5.97243929],[ 34.99927902]
[-5.97239685],[ 34.99923706]
[-5.97230673],[ 34.99925232]
[-5.97224903],[ 34.9992485]
[-5.97219849],[ 34.99931335]
[-5.97219276],[ 34.99938202]
[-5.97205591],[ 34.99946213]
[-5.97206593],[ 34.99938965]
[-5.97216368],[ 34.99951935]
[-5.97214794],[ 34.99933243]
[-5.97214603],[ 34.99897385]
[-5.97222805],[ 34.99810791]
[-5.97326946],[ 34.99721527]
[-5.9740119],[ 34.99637985]
[-5.97431374],[ 34.99593735]
[-5.97426748],[ 34.99554443]
[-5.97402096],[ 34.9949913]
[-5.97261],[ 34.9946022]
[-5.97123003],[ 34.99399948]
[-5.97049332],[ 34.99386978]
[-5.97012329],[ 34.99374008]
[-5.9699173],[ 34.99373627]
[-5.96973944],[ 34.9936409]
[-5.96967649],[ 34.99366379]
[-5.96965408],[ 34.99367142]
[-5.96964598],[ 34.99365234]
[-5.96961832],[ 34.99364471]
[-5.96960354],[ 34.99366379]
[-5.96973848],[ 34.99372864]
[-5.96966887],[ 34.99375534]
[-5.96960783],[ 34.99361038]
[-5.96968222],[ 34.99378967]
[-5.96966743],[ 34.99376297]
[-5.9698329],[ 34.99383545]
[-5.96997499],[ 34.99399567]
[-5.97017336],[ 34.99419022]
[-5.9715848],[ 34.99464035]
[-5.97308016],[ 34.99511719]
[-5.97418642],[ 34.99513245]
[-5.97417545],[ 34.99547195]
[-5.97559261],[ 34.99780273]
[-5.9767971],[ 35.00428009]
[-5.97855949],[ 35.01000595]
[-5.98088837],[ 35.01772308]
[-5.9821496],[ 35.02112198]
[-5.9828887],[ 35.02284241]
[-5.98345613],[ 35.02365875]
[-5.98347569],[ 35.02409363]
[-5.98361731],[ 35.02405548]
[-5.98364067],[ 35.02460098]
[-5.98359299],[ 35.02437973]
[-5.98350048],[ 35.0249176]
[-5.98337936],[ 35.0246582]
[-5.98326063],[ 35.02513885]
[-5.98343563],[ 35.02470398]
[-5.98308659],[ 35.02487564]
[-5.98329782],[ 35.02419662]
[-5.98421335],[ 35.0255661]
[-5.98418713],[ 35.02490997]
[-5.98422527],[ 35.02499008]
[-5.98419428],[ 35.02497864]
[-5.98427296],[ 35.02505875]
[-5.98415613],[ 35.02528763]
[-5.98408079],[ 35.02545547]
[-5.98393297],[ 35.02604294]
[-5.98354959],[ 35.02621841]
[-5.98354387],[ 35.02680206]
[-5.9834199],[ 35.02730942]
