longitude,latitude
[-6.25504446],[ 34.49876404]
[-6.25898504],[ 34.51953125]
[-6.26097441],[ 34.5298996]
[-6.26196527],[ 34.53508377]
[-6.26245451],[ 34.53767014]
[-6.26270866],[ 34.53894043]
[-6.2628355],[ 34.53959274]
[-6.26289749],[ 34.53993607]
[-6.26292276],[ 34.54012299]
[-6.26294851],[ 34.54020691]
[-6.26300907],[ 34.54025269]
[-6.26300764],[ 34.54027939]
[-6.26297426],[ 34.5402832]
[-6.26312685],[ 34.54029083]
[-6.26318264],[ 34.54029465]
[-6.26306534],[ 34.54027557]
[-6.26303339],[ 34.54028702]
[-6.2630558],[ 34.54034042]
[-6.263062],[ 34.54037857]
[-6.26303244],[ 34.54040909]
[-6.26298332],[ 34.54043579]
[-6.28860235],[ 34.68700409]
[-6.27823019],[ 34.65869522]
[-6.25706005],[ 34.69215012]
[-3.19588685],[ 17.26437187]
[-4.71541214],[ 26.25626564]
[-5.48620653],[ 30.30675125]
[-5.86848545],[ 32.40257645]
[-6.06328821],[ 33.48156357]
[-6.16224337],[ 34.00900269]
[-6.22887039],[ 34.40263748]
[-6.2496419],[ 34.51659012]
[-6.24323416],[ 34.6228447]
[-3.18945456],[ 17.23755074]
[-4.71274805],[ 26.23776817]
[-5.48502016],[ 30.29901314]
[-5.86802149],[ 32.39825439]
[-6.06310606],[ 33.47935867]
[-6.16217566],[ 34.00782013]
[-6.21241283],[ 34.27429962]
[-6.2377243],[ 34.40750504]
[-6.25038576],[ 34.47430801]
[-6.2566781],[ 34.50812531]
[-6.25974321],[ 34.52542496]
[-6.26120806],[ 34.53419876]
[-6.2619729],[ 34.53858948]
[-6.26252651],[ 34.54086685]
[-6.28810406],[ 34.68843079]
[-6.27799034],[ 34.66091537]
[-6.2580204],[ 34.69512177]
[-3.19658184],[ 17.2658844]
[-4.71687078],[ 26.25921822]
[-5.48802948],[ 30.3103714]
[-5.87047577],[ 32.40672684]
[-6.06528902],[ 33.48579788]
[-6.16421318],[ 34.01331329]
[-6.21440411],[ 34.27927017]
[-6.2397089],[ 34.41211319]
[-6.252388],[ 34.4785347]
[-6.25869656],[ 34.51173401]
[-6.2618475],[ 34.52833557]
[-6.26344824],[ 34.53664017]
[-6.26425505],[ 34.540802]
[-6.26465368],[ 34.54288101]
[-6.26484966],[ 34.54392624]
[-6.26494646],[ 34.54445267]
[-6.26493406],[ 34.54471588]
[-6.26490355],[ 34.5448494]
[-6.26495028],[ 34.54491425]
[-6.26483297],[ 34.54495239]
[-6.26480246],[ 34.54497147]
[-6.26482534],[ 34.54497528]
[-6.26496696],[ 34.54499817]
[-6.26507568],[ 34.54503632]
[-6.26511049],[ 34.54506683]
[-6.26505423],[ 34.54508209]
[-6.26502085],[ 34.54508972]
[-6.26498032],[ 34.54510498]
[-6.26489258],[ 34.54509735]
[-6.26480722],[ 34.54506683]
[-6.26478863],[ 34.54504395]
[-6.26482058],[ 34.54502869]
[-6.26483154],[ 34.54501724]
[-6.2649045],[ 34.54500198]
[-6.26495934],[ 34.54499054]
[-6.26497936],[ 34.54498672]
[-6.26499462],[ 34.54497528]
[-6.26500559],[ 34.54496384]
[-6.26495934],[ 34.54496002]
[-6.26495028],[ 34.54493713]
[-6.26495647],[ 34.54491425]
[-6.264956],[ 34.5449028]
[-6.26495409],[ 34.54489517]
[-6.26496696],[ 34.54487228]
[-6.26497269],[ 34.54485321]
[-6.26496935],[ 34.54481506]
[-6.26496696],[ 34.54479599]
[-6.26500654],[ 34.54483414]
[-6.26499319],[ 34.54486084]
[-6.26498079],[ 34.54486084]
[-6.26497221],[ 34.54486084]
[-6.26496506],[ 34.54486084]
[-6.26496315],[ 34.54485703]
[-6.26497412],[ 34.54486465]
[-6.26497602],[ 34.54485321]
[-6.26497459],[ 34.54484558]
[-6.26497126],[ 34.54483414]
[-6.26498508],[ 34.54481888]
[-6.26500797],[ 34.54480743]
[-6.26497746],[ 34.54479218]
[-6.26496506],[ 34.54479218]
[-6.26494646],[ 34.54479599]
[-6.26491785],[ 34.54477692]
[-6.26489592],[ 34.54476547]
[-6.26488876],[ 34.54475021]
[-6.26487875],[ 34.54475021]
[-6.26489401],[ 34.54479218]
[-6.26490593],[ 34.54483795]
[-6.26490641],[ 34.54486084]
[-6.26493835],[ 34.54486465]
[-6.26492691],[ 34.54487991]
[-6.26491404],[ 34.54490662]
[-6.26488781],[ 34.54493332]
[-6.26488876],[ 34.54494858]
[-6.26488733],[ 34.54496002]
[-6.26489353],[ 34.54494858]
[-6.26490307],[ 34.54492188]
[-6.26489925],[ 34.54489136]
[-6.26494694],[ 34.5448494]
[-6.26494074],[ 34.54486847]
[-6.26490164],[ 34.54493332]
[-6.26492643],[ 34.54497528]
[-6.26495266],[ 34.54498672]
[-6.26498222],[ 34.54499435]
[-6.26498461],[ 34.54498672]
[-6.26498365],[ 34.54498291]
[-6.26498747],[ 34.54497528]
[-6.26495552],[ 34.54496002]
[-6.26507235],[ 34.54502106]
[-6.26516628],[ 34.54520416]
[-6.26521921],[ 34.54557419]
[-6.26610327],[ 34.54633331]
[-6.26669407],[ 34.5471077]
[-6.26688862],[ 34.54753113]
[-6.26682997],[ 34.54760361]
[-6.26672602],[ 34.54737473]
[-6.26623869],[ 34.54677582]
[-6.26509762],[ 34.54556274]
[-6.26431465],[ 34.54418564]
[-6.26402903],[ 34.54281998]
[-6.26481438],[ 34.5408287]
[-6.26562643],[ 34.53885651]
[-6.26606464],[ 34.53775406]
[-6.26566935],[ 34.53738785]
[-6.26525497],[ 34.53731537]
[-6.26507568],[ 34.5372963]
[-6.26501989],[ 34.53731155]
[-6.26498461],[ 34.53731918]
[-6.26496792],[ 34.53730774]
[-6.26496458],[ 34.53729248]
[-6.26494932],[ 34.53730011]
[-6.2649188],[ 34.53730774]
[-6.26489687],[ 34.53731537]
[-6.26488209],[ 34.53731918]
[-6.26487446],[ 34.53731537]
[-6.26487207],[ 34.53730392]
[-6.26486921],[ 34.53730011]
[-6.26485825],[ 34.5372963]
[-6.26486063],[ 34.53728867]
[-6.26486111],[ 34.53729248]
[-6.26486063],[ 34.53730392]
[-6.26486683],[ 34.53731537]
[-6.26486301],[ 34.53733444]
[-6.26487255],[ 34.53735352]
[-6.26487398],[ 34.53735733]
[-6.26485729],[ 34.53735733]
[-6.26484108],[ 34.53735352]
[-6.26484632],[ 34.53734589]
[-6.26486301],[ 34.53734207]
[-6.26482105],[ 34.53735352]
[-6.26484632],[ 34.53734589]
[-6.2649622],[ 34.53734207]
[-6.26502991],[ 34.53733444]
[-6.26506901],[ 34.53731918]
[-6.26510906],[ 34.53729248]
[-6.2651329],[ 34.53725815]
[-6.26518965],[ 34.5371933]
[-6.26532793],[ 34.53713608]
[-6.26531219],[ 34.5370903]
[-6.26521683],[ 34.53703308]
[-6.26517344],[ 34.53698349]
[-6.26516914],[ 34.53694153]
[-6.26511097],[ 34.53690338]
[-6.29047823],[ 34.68348694]
[-6.28046179],[ 34.65515137]
[-6.25986767],[ 34.6887207]
[-3.19754195],[ 17.262743]
[-4.71771145],[ 26.25388718]
[-5.48886204],[ 30.30397797]
[-5.87130976],[ 32.39934158]
[-6.06611061],[ 33.47821426]
[-6.16507244],[ 34.00556946]
[-6.21523333],[ 34.27145767]
[-6.24035263],[ 34.40425491]
[-6.2526927],[ 34.4705925]
[-6.25881052],[ 34.50370789]
[-6.26167679],[ 34.5202179]
[-6.263062],[ 34.52843475]
[-6.26374483],[ 34.53254318]
[-6.26408672],[ 34.53459167]
[-6.2898159],[ 34.68214035]
[-6.2796607],[ 34.65428925]
[-6.25873518],[ 34.68809128]
[-3.19686174],[ 17.26246452]
[-4.71666336],[ 26.25344658]
[-5.4876318],[ 30.30350494]
[-5.83837605],[ 32.42021942]
[-6.05731392],[ 33.5375824]
[-6.16228771],[ 34.19440842]
[-3.05713511],[ 17.22106171]
[-4.6722126],[ 26.53224373]
[-2.41436434],[ 13.45421028]
[-4.41067791],[ 24.17396355]
[-5.24533892],[ 29.6782589]
[-2.70435166],[ 14.81837463]
[-4.49460173],[ 24.89873123]
[-5.36848211],[ 29.6961174]
[-5.81103373],[ 32.05675888]
[-6.03551388],[ 33.31001663]
[-6.14953804],[ 33.92103577]
[-6.20735359],[ 34.22915649]
[-6.23636055],[ 34.38302231]
[-6.25053024],[ 34.45998383]
[-6.25747681],[ 34.49842453]
[-6.26098537],[ 34.51762772]
[-6.26273441],[ 34.52719879]
[-6.26356459],[ 34.53194809]
[-6.26406384],[ 34.53429031]
[-6.26437759],[ 34.53541565]
[-6.26455545],[ 34.53594971]
[-6.26517487],[ 34.5361557]
[-6.2656517],[ 34.53621674]
[-6.26590109],[ 34.5362587]
[-6.26602411],[ 34.53627396]
[-6.26613808],[ 34.53629303]
[-6.26620197],[ 34.53630447]
[-6.26617622],[ 34.53630447]
[-6.26616383],[ 34.53630066]
[-6.26612711],[ 34.53628159]
[-6.26607084],[ 34.53626633]
[-6.26606369],[ 34.53627014]
[-6.26598597],[ 34.53625488]
[-6.2659955],[ 34.53620911]
[-6.26608753],[ 34.53614807]
[-6.26609278],[ 34.53613281]
[-6.26605749],[ 34.53614044]
[-6.26601982],[ 34.53617477]
[-6.26607943],[ 34.53623199]
[-6.26607609],[ 34.53639984]
[-6.26594448],[ 34.53676224]
[-6.26581383],[ 34.53705978]
[-6.26577806],[ 34.5372467]
[-6.26579332],[ 34.53739929]
[-6.2658143],[ 34.53749466]
[-6.26584005],[ 34.53754807]
[-6.26584673],[ 34.53761292]
[-6.26586533],[ 34.53769684]
[-6.26582241],[ 34.53786469]
[-6.26574707],[ 34.53808975]
[-6.26577139],[ 34.53826141]
[-6.26545715],[ 34.53863144]
[-6.26520348],[ 34.53927231]
[-6.26507473],[ 34.54013824]
[-6.2646699],[ 34.54164505]
[-6.26471424],[ 34.54371262]
[-6.26483965],[ 34.54529953]
[-6.26491261],[ 34.54610443]
[-6.26494217],[ 34.54649734]
[-6.26493216],[ 34.54670334]
[-6.26495457],[ 34.54679108]
[-6.26497459],[ 34.54684067]
[-6.26497698],[ 34.54687119]
[-6.26497698],[ 34.54689789]
[-6.26496983],[ 34.54689789]
[-6.26496649],[ 34.54690933]
[-6.2649622],[ 34.54692459]
[-6.26496267],[ 34.54693222]
[-6.26496696],[ 34.54693604]
[-6.26497173],[ 34.54693985]
[-6.26461601],[ 34.54735947]
[-6.26430273],[ 34.54831314]
[-6.26411772],[ 34.55017853]
[-6.26170397],[ 34.55366898]
[-6.25988579],[ 34.55681229]
[-6.25898743],[ 34.55838394]
[-6.25843573],[ 34.55916977]
[-6.25824499],[ 34.55957413]
[-6.25818825],[ 34.55978394]
[-6.25816345],[ 34.55989075]
[-6.25811863],[ 34.55994034]
[-6.25809002],[ 34.55997467]
[-6.25809193],[ 34.55997849]
[-6.25809669],[ 34.55996704]
[-6.25805616],[ 34.5599556]
[-6.25808764],[ 34.55994797]
[-6.25808859],[ 34.55995178]
[-6.25799561],[ 34.55994415]
[-6.25798512],[ 34.55994034]
[-6.25798321],[ 34.55994415]
[-6.25798082],[ 34.55993652]
[-6.25797558],[ 34.55995178]
[-6.25797653],[ 34.55996704]
[-6.25804615],[ 34.55999374]
[-6.25809526],[ 34.56005478]
[-6.25814009],[ 34.56017303]
[-6.25852203],[ 34.56040573]
[-6.25880718],[ 34.56063461]
[-6.25895309],[ 34.5607338]
[-6.25902224],[ 34.56077957]
[-6.25907183],[ 34.56079483]
[-6.25910139],[ 34.56080246]
[-6.25910378],[ 34.56080627]
[-6.25910521],[ 34.5608139]
[-6.25910139],[ 34.56082153]
[-6.25909758],[ 34.56082153]
[-6.25909424],[ 34.56082153]
[-6.25909615],[ 34.56081772]
[-6.25910139],[ 34.56082153]
[-6.25910664],[ 34.56083679]
[-6.25911808],[ 34.56084061]
[-6.25910807],[ 34.56082535]
[-6.25911427],[ 34.56082916]
[-6.25911283],[ 34.56082916]
[-6.25912952],[ 34.56082535]
[-6.25915813],[ 34.56081772]
[-6.25915098],[ 34.56081772]
[-6.25914192],[ 34.56082153]
[-6.25913811],[ 34.56082535]
[-6.25914335],[ 34.56083298]
[-6.25914812],[ 34.56082916]
[-6.25913334],[ 34.56082535]
[-6.25913191],[ 34.56081772]
[-6.25916147],[ 34.56080627]
[-6.25913239],[ 34.56080627]
[-6.25916767],[ 34.56080246]
[-6.25915241],[ 34.56080627]
[-6.25915384],[ 34.56081772]
[-6.25914621],[ 34.56083679]
[-6.25911808],[ 34.56084824]
[-6.25903988],[ 34.56085587]
[-6.25907087],[ 34.56085205]
[-6.25911283],[ 34.56082916]
[-6.25912046],[ 34.56083298]
[-6.25913906],[ 34.56082535]
[-6.25913525],[ 34.56084061]
[-6.25912809],[ 34.56084061]
[-6.25910616],[ 34.56083298]
[-6.2590971],[ 34.56084061]
[-6.25909472],[ 34.56085205]
[-6.25890398],[ 34.56085205]
[-6.25894403],[ 34.56085587]
[-6.25900793],[ 34.56085587]
[-6.25904274],[ 34.56085205]
[-6.25906229],[ 34.56083298]
[-6.25892925],[ 34.5609436]
[-6.25876665],[ 34.56123734]
[-6.25871897],[ 34.56182098]
[-6.25782728],[ 34.5629921]
[-6.25716162],[ 34.56408691]
[-6.25683498],[ 34.56465912]
[-6.25670815],[ 34.56492996]
[-6.25666809],[ 34.56503677]
[-6.25663996],[ 34.56500244]
[-6.25680017],[ 34.56483841]
[-6.25703192],[ 34.56455231]
[-6.25714493],[ 34.56427002]
[-6.25727272],[ 34.56409073]
[-6.25735664],[ 34.56396866]
[-6.25743294],[ 34.56388474]
[-6.25751114],[ 34.56380844]
[-6.25764704],[ 34.56369019]
[-6.2578578],[ 34.56350708]
[-6.25797224],[ 34.56319809]
[-6.25853825],[ 34.56266785]
[-6.25898123],[ 34.56219101]
[-6.25922298],[ 34.56196213]
[-6.25934076],[ 34.56185532]
[-6.2594142],[ 34.56180573]
[-6.25945234],[ 34.56176758]
[-6.25949907],[ 34.56172562]
[-6.25961685],[ 34.56169128]
[-6.25978851],[ 34.56158447]
[-6.25987291],[ 34.56135941]
[-6.25996161],[ 34.56095505]
[-6.25967264],[ 34.56016922]
[-6.25937176],[ 34.55946732]
[-6.2592392],[ 34.55918121]
[-6.25920534],[ 34.5590744]
[-6.2592392],[ 34.55901718]
[-6.25927162],[ 34.55897522]
[-6.25930071],[ 34.55893707]
[-6.25929976],[ 34.55892181]
[-6.25928831],[ 34.55891418]
[-6.25917959],[ 34.55892563]
[-6.2590847],[ 34.55892944]
[-6.25926781],[ 34.55897141]
[-6.25942516],[ 34.55914307]
[-6.25947189],[ 34.55949783]
[-6.2607975],[ 34.55975342]
[-6.26236677],[ 34.5595932]
[-6.26339436],[ 34.55822372]
[-6.26240683],[ 34.55418396]
[-6.26480293],[ 34.54870605]
[-6.26716185],[ 34.54464722]
[-6.26762819],[ 34.54120636]
[-6.26830435],[ 34.53769302]
[-6.26780319],[ 34.53390121]
[-6.26624298],[ 34.52947617]
[-6.26609182],[ 34.52857971]
[-6.26626062],[ 34.53211594]
[-6.26862288],[ 34.53708649]
[-6.26801538],[ 34.54206848]
[-6.26241112],[ 34.54538727]
[-6.25603199],[ 34.54717636]
[-6.25202227],[ 34.54829407]
[-6.24979115],[ 34.54898071]
[-6.2486558],[ 34.54973984]
[-6.24809361],[ 34.55051041]
[-6.24781656],[ 34.5512619]
[-6.24769258],[ 34.55216217]
[-6.24764013],[ 34.55289078]
[-6.24776411],[ 34.55327988]
[-6.24772024],[ 34.55345154]
[-6.27316427],[ 34.69983673]
[-6.26265621],[ 34.67165375]
[-6.24141979],[ 34.70480728]
[-3.18719196],[ 17.27037239]
[-4.70373011],[ 26.2658577]
[-5.47326136],[ 30.31769943]
[-5.85480976],[ 32.41470337]
[-6.04975891],[ 33.49337769]
[-6.14885092],[ 34.02056503]
[-6.21539593],[ 34.41390991]
[-6.23611879],[ 34.52788544]
[-6.22954798],[ 34.63394165]
[-3.18203902],[ 17.24280739]
[-4.63630581],[ 26.34820175]
[-5.44870949],[ 30.30475426]
[-5.82955933],[ 32.65781403]
[-2.91511083],[ 16.51700211]
[-4.58155727],[ 26.159132]
[-2.37393665],[ 13.27972698]
[-4.38842344],[ 24.08330727]
[-5.24409676],[ 29.54963493]
[-2.65172243],[ 14.88511276]
[-4.40029955],[ 25.35954475]
[-2.27131176],[ 12.71068287]
[-4.24238539],[ 24.00022316]
[-5.23642254],[ 29.11178207]
[-5.69408274],[ 32.03461075]
[-2.93595099],[ 16.12758636]
[-4.58912134],[ 25.54563522]
[-5.41418409],[ 29.99806213]
[-5.82691669],[ 32.23423386]
[-6.04049587],[ 33.39984894]
[-6.14967585],[ 33.96758652]
[-6.2050519],[ 34.25327682]
[-6.23297691],[ 34.39602661]
[-6.2469492],[ 34.46736526]
[-6.25431156],[ 34.50297165]
[-6.25780296],[ 34.52083206]
[-6.2596488],[ 34.5299263]
[-6.26090527],[ 34.53456879]
[-6.26166153],[ 34.5369072]
[-6.26202154],[ 34.53807831]
[-6.2623539],[ 34.5387001]
[-6.26256371],[ 34.53901672]
[-6.26255703],[ 34.53917313]
[-6.26271486],[ 34.5392189]
[-6.26278067],[ 34.53924561]
[-6.26329231],[ 34.53933716]
[-6.26369953],[ 34.53940201]
[-6.26392889],[ 34.53943253]
[-6.26405287],[ 34.53944397]
[-6.2641201],[ 34.5394516]
[-6.2641511],[ 34.53945923]
[-6.26416874],[ 34.53945923]
[-6.26417875],[ 34.53942108]
[-6.26419353],[ 34.53936005]
[-6.26418257],[ 34.53933334]
[-6.26414156],[ 34.53937912]
[-6.26416111],[ 34.53947067]
[-6.26416302],[ 34.53952789]
[-6.26413822],[ 34.53948593]
[-6.26413393],[ 34.53944778]
[-6.26409388],[ 34.53944397]
[-6.26409101],[ 34.53944016]
[-6.26407576],[ 34.53942108]
[-6.26405382],[ 34.53940582]
[-6.26402426],[ 34.53938293]
[-6.26378393],[ 34.53934097]
[-6.26363564],[ 34.53925705]
[-6.26358414],[ 34.53923035]
[-6.26357174],[ 34.53924179]
[-6.26356506],[ 34.53927612]
[-6.26357126],[ 34.53928757]
[-6.26355076],[ 34.53930664]
[-6.26357603],[ 34.53935242]
[-6.26358318],[ 34.53943634]
[-6.26341677],[ 34.53955078]
[-6.28894138],[ 34.68622971]
[-6.2784543],[ 34.65850449]
[-6.25733805],[ 34.69260025]
[-3.19605374],[ 17.26462746]
[-4.71557283],[ 26.25805473]
[-5.48640966],[ 30.30949974]
[-5.86848021],[ 32.40626144]
[-6.06298256],[ 33.48594666]
[-6.1617322],[ 34.0154953]
[-6.21050406],[ 34.28466034]
[-6.23470783],[ 34.4203949]
[-6.24682093],[ 34.48823166]
[-6.2528677],[ 34.52212143]
[-6.2558732],[ 34.53905487]
[-6.25735521],[ 34.5475235]
[-6.25810909],[ 34.551754]
[-6.25848007],[ 34.55387497]
[-6.25866985],[ 34.55493164]
[-6.25875854],[ 34.5554657]
[-6.25880718],[ 34.55573654]
[-6.25884438],[ 34.55588531]
[-6.25901556],[ 34.55594254]
[-6.25920248],[ 34.55588913]
[-6.25930929],[ 34.5557251]
[-6.26049376],[ 34.55538177]
[-6.2615962],[ 34.55490112]
[-6.26219273],[ 34.55451965]
[-6.26214743],[ 34.55458832]
[-6.26204157],[ 34.55518723]
[-6.26198053],[ 34.5565033]
[-6.26006794],[ 34.55913162]
[-6.25860643],[ 34.56154251]
[-6.25787449],[ 34.56275558]
[-6.25753593],[ 34.56335449]
[-6.25735474],[ 34.56364441]
[-6.25725317],[ 34.56380463]
[-6.2572031],[ 34.56387711]
[-6.25718307],[ 34.56391144]
[-6.25716925],[ 34.56393051]
[-6.25716305],[ 34.56393814]
[-6.25716209],[ 34.56394958]
[-6.25715303],[ 34.56396484]
[-6.25715113],[ 34.56398773]
[-6.25715208],[ 34.56399536]
[-6.25716114],[ 34.56400299]
[-6.25716019],[ 34.56398392]
[-6.25716639],[ 34.56396484]
[-6.25716829],[ 34.56395721]
[-6.25717115],[ 34.5639534]
[-6.25717211],[ 34.56394958]
[-6.25717831],[ 34.56394196]
[-6.25716162],[ 34.56394196]
[-6.25716257],[ 34.5639534]
[-6.25716448],[ 34.56394958]
[-6.25713539],[ 34.56394958]
[-6.25713587],[ 34.56394958]
[-6.25712776],[ 34.56395721]
[-6.2571125],[ 34.56396103]
[-6.25711584],[ 34.56397247]
[-6.25711489],[ 34.56397629]
[-6.25710583],[ 34.56397629]
[-6.25711298],[ 34.56397629]
[-6.25712299],[ 34.56397247]
[-6.25712824],[ 34.56397247]
[-6.25713396],[ 34.5639801]
[-6.25712967],[ 34.56399536]
[-6.25712824],[ 34.56401062]
[-6.25709915],[ 34.56400681]
[-6.25711632],[ 34.56398773]
[-6.2571454],[ 34.56395721]
[-6.25715494],[ 34.56393433]
[-6.25716066],[ 34.56391907]
[-6.25716686],[ 34.56391525]
[-6.25718117],[ 34.56391144]
[-6.25715494],[ 34.56390381]
[-6.25712824],[ 34.56389236]
[-6.25713778],[ 34.56388474]
[-6.25708008],[ 34.56386566]
[-6.25701904],[ 34.56386566]
[-6.2570672],[ 34.56389618]
[-6.25712299],[ 34.5639267]
[-6.25716448],[ 34.56394958]
[-6.25717354],[ 34.56394958]
[-6.25720215],[ 34.56393051]
[-6.25722885],[ 34.56388855]
[-6.25747013],[ 34.56377029]
[-6.25778437],[ 34.5635376]
[-6.25806665],[ 34.5632515]
[-6.25963736],[ 34.56284332]
[-6.26077223],[ 34.56248474]
[-6.26131153],[ 34.56235886]
[-6.26142931],[ 34.56233978]
[-6.26143694],[ 34.56238174]
[-6.2614727],[ 34.5622406]
[-6.26152134],[ 34.56181717]
[-6.26150084],[ 34.56098557]
[-6.26187515],[ 34.55859375]
[-6.26217365],[ 34.55544662]
[-6.26252413],[ 34.55169296]
[-6.26400518],[ 34.54571533]
[-6.26505756],[ 34.54050827]
[-6.26588917],[ 34.53794479]
[-6.26642895],[ 34.53667068]
[-6.26632071],[ 34.53601456]
[-6.26676512],[ 34.53564835]
[-6.26716566],[ 34.53538513]
[-6.26703596],[ 34.53506851]
[-6.26719046],[ 34.53461075]
[-6.26734161],[ 34.53421402]
[-6.26740313],[ 34.53401947]
[-6.26744938],[ 34.53390884]
[-6.26743984],[ 34.53385925]
[-6.26745319],[ 34.53382874]
[-6.26747751],[ 34.53382111]
[-6.26748562],[ 34.53381348]
[-6.26749277],[ 34.53379822]
[-6.26748228],[ 34.5337944]
[-6.26748037],[ 34.53379059]
[-6.26749325],[ 34.53378677]
[-6.26750469],[ 34.53378677]
[-6.26755476],[ 34.53377914]
[-6.26766014],[ 34.53377533]
[-6.26782036],[ 34.53378296]
[-6.26796103],[ 34.53379822]
[-6.26800632],[ 34.53381729]
[-6.26798725],[ 34.53380966]
[-6.26787424],[ 34.53377533]
[-6.26779222],[ 34.53375244]
[-6.26773787],[ 34.53372955]
[-6.26754522],[ 34.53375626]
[-6.26742268],[ 34.53383255]
[-6.26735449],[ 34.53397751]
[-6.26636839],[ 34.53429031]
[-6.26593351],[ 34.53454971]
[-6.26580143],[ 34.53465652]
[-6.26573658],[ 34.53469849]
[-6.26601124],[ 34.53471375]
[-6.26624393],[ 34.5347023]
[-6.26634932],[ 34.53467178]
[-6.26641893],[ 34.53465652]
[-6.26638651],[ 34.53466797]
[-6.26634026],[ 34.5347023]
[-6.26630306],[ 34.53478241]
[-6.26579618],[ 34.53494263]
[-6.26540947],[ 34.5350914]
[-6.26520061],[ 34.53517151]
[-6.26510239],[ 34.53519058]
[-6.26505423],[ 34.53518677]
[-6.26502705],[ 34.5351944]
[-6.26501513],[ 34.53520966]
[-6.26499796],[ 34.53521729]
[-6.26498318],[ 34.53523254]
[-6.26499557],[ 34.53523254]
[-6.26499414],[ 34.53523636]
[-6.2649951],[ 34.53525162]
[-6.2649951],[ 34.53526306]
[-6.26492596],[ 34.53527451]
[-6.26491404],[ 34.53527451]
[-6.26492453],[ 34.53526306]
[-6.26494455],[ 34.53524017]
[-6.26497221],[ 34.5351944]
[-6.26499653],[ 34.53517151]
[-6.26499176],[ 34.53518677]
[-6.26499414],[ 34.53521729]
[-6.26500034],[ 34.53524017]
[-6.26502752],[ 34.53525162]
[-6.26502419],[ 34.53525162]
[-6.26501226],[ 34.5352478]
[-6.26501369],[ 34.53525162]
[-6.26502562],[ 34.53523254]
[-6.26500368],[ 34.53523254]
[-6.26504803],[ 34.53523254]
[-6.2650857],[ 34.53524017]
[-6.26499367],[ 34.53532028]
[-6.26499891],[ 34.5353508]
[-6.26503086],[ 34.53531265]
[-6.26500654],[ 34.53530121]
[-6.26501751],[ 34.53528976]
[-6.26500988],[ 34.53528595]
[-6.26499844],[ 34.53528976]
[-6.26499414],[ 34.53528214]
[-6.26502275],[ 34.53527451]
[-6.26506186],[ 34.53527069]
[-6.26511908],[ 34.53525543]
[-6.26511955],[ 34.5352478]
[-6.2653842],[ 34.53524017]
[-6.26555538],[ 34.53522873]
[-6.26562643],[ 34.53521347]
[-6.26547861],[ 34.53520584]
[-6.26536179],[ 34.53519821]
[-6.2654357],[ 34.53520203]
[-6.26513147],[ 34.53521347]
[-6.26537609],[ 34.53524399]
[-6.26608372],[ 34.53529739]
[-6.2660923],[ 34.53531265]
[-6.26595306],[ 34.53530502]
[-6.26587248],[ 34.53530121]
[-6.26545572],[ 34.53531265]
[-6.26514673],[ 34.53521347]
[-6.26514053],[ 34.53512192]
[-6.26532936],[ 34.53511047]
[-6.26566696],[ 34.53515625]
[-6.26609802],[ 34.53524399]
[-6.2664938],[ 34.53533936]
[-6.26682138],[ 34.53554153]
[-6.26703167],[ 34.53588486]
[-6.26710176],[ 34.53643417]
[-6.26661205],[ 34.53746796]
[-6.26623249],[ 34.53842163]
[-6.2660861],[ 34.53886032]
[-6.2660737],[ 34.53908539]
[-6.26604605],[ 34.53921509]
[-6.26590538],[ 34.53926086]
[-6.26597691],[ 34.53923798]
[-6.26591301],[ 34.53926468]
[-6.26574421],[ 34.53947449]
[-6.26539183],[ 34.53991699]
[-6.26509047],[ 34.54069519]
[-6.26417065],[ 34.54214096]
[-6.26176834],[ 34.54389191]
[-6.2598834],[ 34.54506302]
[-6.25795269],[ 34.54549026]
[-6.25666761],[ 34.54561996]
[-6.25577879],[ 34.54567337]
[-6.25517654],[ 34.5463829]
[-6.25491619],[ 34.54808426]
[-6.25479174],[ 34.55120468]
[-6.25411367],[ 34.55722427]
[-6.25361109],[ 34.56278229]
[-6.25335836],[ 34.56555939]
[-6.25323486],[ 34.56695175]
[-6.2531743],[ 34.56763458]
[-6.25314379],[ 34.56797028]
[-6.25315619],[ 34.56813812]
[-6.25315619],[ 34.56822205]
[-6.25314045],[ 34.56826019]
[-6.25313234],[ 34.56826782]
[-6.25312328],[ 34.56827927]
[-6.25309515],[ 34.5683136]
[-6.25309849],[ 34.5683403]
[-6.25308752],[ 34.56837463]
[-6.25307035],[ 34.56840134]
[-6.25306559],[ 34.56842804]
[-6.25307035],[ 34.56843948]
[-6.25302076],[ 34.56842041]
[-6.25301647],[ 34.5684166]
[-6.25304842],[ 34.56839752]
[-6.25306177],[ 34.56837845]
[-6.25306606],[ 34.56836319]
[-6.2530756],[ 34.56834412]
[-6.25306606],[ 34.56833649]
[-6.25305939],[ 34.56834412]
[-6.25307417],[ 34.5683403]
[-6.25305414],[ 34.56832504]
[-6.25304556],[ 34.56834793]
[-6.25304937],[ 34.56835938]
[-6.25306749],[ 34.56833649]
[-6.2530756],[ 34.56830215]
[-6.25307989],[ 34.56829453]
[-6.25308418],[ 34.56827927]
[-6.25309038],[ 34.56827164]
[-6.25309134],[ 34.56826019]
[-6.2530899],[ 34.56825256]
[-6.25309467],[ 34.56824875]
[-6.25308847],[ 34.56825256]
[-6.253088],[ 34.56826019]
[-6.25309467],[ 34.56825638]
